GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
17/10/2020Bristol RvsBurton,Bristol Rvs,Burton,17/10/2020,2.03,1.76,2.96,2.36,5.0,12,23,2,0,1,2,1.2,1.4,1.6,2.6,1.2,1.4,1.6,2.6,1.0,1.6666666666666667,1.3333333333333333,0.4,0.8,984.5830814131756,960.9219339215869,0.6316162705692259,1.0170731996167028,1.1635891215683567
17/10/2020CharltonWigan,Charlton,Wigan,17/10/2020,1.85,1.93,3.39,2.06,4.5,17,16,0,0,0,3,0.75,1.0,1.25,1.8,0.75,1.0,1.25,1.8,1.5,0.3333333333333333,1.0,0.25,0.6,983.4900126146977,1004.5097735732223,0.5700249432888624,0.9596885590629631,1.0217741808082086
17/10/2020CreweBlackpool,Crewe,Blackpool,17/10/2020,1.86,1.92,2.62,2.55,4.5,13,22,3,1,0,4,1.25,1.0,0.75,2.0,1.25,1.0,0.75,2.0,0.0,1.6666666666666667,1.0,0.25,0.4,979.5993643328829,965.5539125495392,0.61864585129418,0.9526227256484143,1.004175822706974
17/10/2020Fleetwood TownLincoln,Fleetwood Town,Lincoln,17/10/2020,1.93,1.86,3.56,2.07,5.0,14,2,4,1,1,2,1.6,2.0,1.4,1.0,1.6,2.0,1.4,1.0,2.0,1.6666666666666667,2.0,0.8,0.6,957.9703871875025,1073.303072323163,0.4351287382555818,0.9990952451994117,1.045888405956524
17/10/2020IpswichAccrington,Ipswich,Accrington,17/10/2020,1.91,1.87,5.23,1.68,5.0,1,6,4,2,1,1,2.2,1.6,0.4,1.6,2.2,1.6,0.4,1.6,3.5,2.3333333333333335,1.6666666666666667,0.2,0.8,1051.1740704122003,998.964157462263,0.6689626033520013,0.9643955238173653,1.0535198887810444
17/10/2020PeterboroOxford,Peterboro,Oxford,17/10/2020,1.79,1.99,3.53,1.97,4.5,5,21,2,1,0,3,1.4,1.25,1.0,2.0,1.4,1.25,1.0,2.0,3.0,1.6666666666666667,1.6666666666666667,0.4,0.5,1004.3108591176415,986.6700549484104,0.6235165038360071,0.9954237114500624,1.031868245209233
17/10/2020PlymouthNorthampton,Plymouth,Northampton,17/10/2020,1.76,2.03,4.01,1.85,5.0,8,19,2,0,0,2,1.6,0.8,1.2,1.8,1.6,0.8,1.2,1.8,2.0,1.0,0.0,0.2,0.4,999.7173513032756,979.6702511144675,0.626762509743152,1.0324292651435973,1.018494189824729
17/10/2020PortsmouthDoncaster,Portsmouth,Doncaster,17/10/2020,1.95,1.83,3.59,2.06,4.5,9,11,2,0,1,1,1.4,2.0,1.0,1.0,1.4,2.0,1.0,1.0,2.4,2.3333333333333335,2.3333333333333335,0.6,0.5,997.8673167237632,1016.5142213299345,0.5733695289418215,0.9796525960971926,1.0375208657970878
17/10/2020RochdaleHull,Rochdale,Hull,17/10/2020,1.82,1.96,1.87,3.94,5.0,18,3,1,1,2,4,0.8,1.4,1.6,0.8,0.8,1.4,1.6,0.8,0.0,1.0,1.3333333333333333,0.6,0.2,984.1464363332541,1073.9586049216425,0.4715188618359562,0.9826514542119935,0.9222997170539097
17/10/2020SwindonSunderland,Swindon,Sunderland,17/10/2020,1.97,1.81,1.87,4.12,4.5,15,7,0,0,1,0,1.6,1.0,1.8,0.25,1.6,1.0,1.8,0.25,0.0,1.6666666666666667,1.0,0.6,0.0,996.8473503273216,1035.5597949378082,0.5449050911125339,1.1145145579121043,0.9042676837614714
