"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"20/08/2022PaderbornHolstein Kiel","Paderborn","Holstein Kiel","20/08/2022",1.39,2.92,1.73,4.03,4.23,4,9,2,5,1,3,0,0,2.75,2.25,1,1.25,2.75,2.25,1,1.25,4,2,2.33333333333333,1.33333333333333,1,0.75,1,"H",1069.43512855373,1052.34909511859,0.622766505512222,1.1222143218953,1.12923030232212
"20/08/2022RegensburgKarlsruhe","Regensburg","Karlsruhe","20/08/2022",1.72,2.11,2.22,3.07,3.51,4,6,6,14,0,3,1,2,1.25,1.5,0.25,2.75,1.25,1.5,0.25,2.75,2.5,1,2,0.333333333333333,2,0.25,0.75,"A",943.255398680726,950.298482510485,0.589623471447801,0.932634202574313,1.27297739273754
"20/08/2022SandhausenNurnberg","Sandhausen","Nurnberg","20/08/2022",1.84,1.95,2.77,2.48,3.36,4,3,11,13,2,0,3,3,1.5,1,1.5,1.5,1.5,1,1.5,1.5,2.7,1.33333333333333,0.666666666666667,1.66666666666667,1,0.75,0.5,"A",1018.77870783618,998.567924670807,0.626982924283496,1.04749882929835,1.08228698110163
"20/08/2022BraunschweigFortuna Dusseldorf","Braunschweig","Fortuna Dusseldorf","20/08/2022",1.76,2.04,3.48,2.04,3.53,4,4,18,9,0,2,3,2,0,1.5,2.25,1.25,0,1.5,2.25,1.25,2.5,0,1.33333333333333,2.33333333333333,1.33333333333333,0.5,0.75,"D",854.824524788183,1045.50744936231,0.332986882173089,0.902682829865601,0.98654427369786
"21/08/2022Greuther FurthKaiserslautern","Greuther Furth","Kaiserslautern","21/08/2022",1.71,2.12,2.03,3.51,3.54,4,4,15,9,2,0,2,1,1.25,1.5,1.75,1.25,1.25,1.5,1.75,1.25,2.25,1,1.33333333333333,1.66666666666667,1.33333333333333,0.5,0.75,"A",1089.63935265965,986.304446609091,0.730625117372228,1.22635457849936,1.07470697371078
"21/08/2022Hansa RostockSt Pauli","Hansa Rostock","St Pauli","21/08/2022",1.68,2.16,2.7,2.46,3.51,4,2,14,7,0,3,4,0,0.75,2.25,1.5,1.5,0.75,2.25,1.5,1.5,2.5,1,2,1.66666666666667,1.33333333333333,0.5,1,"H",1003.23169248348,1048.39740629362,0.535678687784114,0.951122932418111,1.1627949569713
"21/08/2022HeidenheimBielefeld","Heidenheim","Bielefeld","21/08/2022",1.76,2.04,2.07,3.39,3.55,4,2,3,18,3,0,0,2,1.75,0.5,0.25,2.25,1.75,0.5,0.25,2.25,2.625,2,0.333333333333333,0.333333333333333,2.33333333333333,0.5,0.75,"D",1062.4698171826,1066.39364348836,0.593961177565849,0.957724894248027,1.03275755991551
"26/08/2022BielefeldBraunschweig","Bielefeld","Braunschweig","26/08/2022",1.74,2.08,1.98,3.63,3.58,5,5,17,18,1,2,1,2,0.6,0.4,2,2.2,0.6,0.4,2,2.2,3.75,0.666666666666667,0.666666666666667,1.66666666666667,2,0.6,0.6,"H",1070.15208913019,861.505050758028,0.832579635203051,1.0228853290698,0.938639828560218
"26/08/2022Fortuna DusseldorfRegensburg","Fortuna Dusseldorf","Regensburg","26/08/2022",1.71,2.13,1.65,4.98,3.97,5,4,7,13,2,0,2,6,1.6,1,1.4,1.4,1.6,1,1.4,1.4,2.66666666666667,1.33333333333333,0,1.66666666666667,2.33333333333333,0.8,0.4,"H",1038.82692339246,919.670458921888,0.748169208485888,1.02584176556088,0.980269681073306
"27/08/2022DarmstadtHeidenheim","Darmstadt","Heidenheim","27/08/2022",1.59,2.28,1.76,4.25,3.86,5,4,2,4,2,1,1,1,1.8,1.6,0.8,0.4,1.8,1.6,0.8,0.4,3,2.33333333333333,1.33333333333333,0.333333333333333,0.666666666666667,0.6,0.4,"D",1130.98618837181,1058.71137154077,0.694023938297005,1.22649691531531,0.948569908015372
"27/08/2022KarlsruheHansa Rostock","Karlsruhe","Hansa Rostock","27/08/2022",1.73,2.09,2.16,3.16,3.54,5,2,10,7,6,2,0,0,2.4,1,2.2,1.2,2.4,1,2.2,1.2,4,3.33333333333333,1.33333333333333,1,1.66666666666667,0.8,0.4,"H",973.883422269324,1021.80454576304,0.531731388373254,1.33799633269715,0.937966659790628
"27/08/2022St PauliPaderborn","St Pauli","Paderborn","27/08/2022",1.4,2.88,2.67,2.32,3.9,5,4,11,1,0,7,2,2,1.8,3.6,1.6,1.2,1.8,3.6,1.6,1.2,2.66666666666667,1.33333333333333,4,1.33333333333333,1.33333333333333,0.8,0.8,"D",1029.82455301406,1084.52446652459,0.522004391495398,1.14671076118298,1.22550421666782
"27/08/2022NurnbergHamburg","Nurnberg","Hamburg","27/08/2022",1.61,2.29,2.98,2.25,3.57,5,2,12,6,2,1,1,2,1.2,1.2,1.4,0.6,1.2,1.2,1.4,0.6,4.16666666666667,0.666666666666667,1.33333333333333,1.33333333333333,0.666666666666667,0.6,0.2,"A",1023.64724073557,1101.02155409623,0.489388978716883,1.0854519323396,1.09500598957232
"28/08/2022HannoverGreuther Furth","Hannover","Greuther Furth","28/08/2022",1.6,2.29,2.19,3.11,3.53,5,3,11,16,4,1,0,3,2,1.2,1.6,2,2,1.2,1.6,2,4,2.33333333333333,1.33333333333333,1.33333333333333,2,0.8,0.6,"H",985.94872679411,1060.41435222233,0.493573694981847,1.08240454544616,1.23947574497281
"28/08/2022Holstein KielSandhausen","Holstein Kiel","Sandhausen","28/08/2022",1.62,2.27,2.06,3.26,3.71,5,1,10,14,2,1,7,2,2.2,1.4,2.4,1.6,2.2,1.4,2.4,1.6,3.4,2.33333333333333,1.33333333333333,2.66666666666667,1.66666666666667,1,0.8,"H",1037.25975714772,993.699391771411,0.657845162057848,1.23316595598924,1.05056204891981
"28/08/2022KaiserslauternMagdeburg","Kaiserslautern","Magdeburg","28/08/2022",1.51,2.52,1.9,3.58,3.91,5,8,6,17,3,0,1,4,1.8,1,1.2,2.6,1.8,1,1.2,2.6,0,1.66666666666667,0.333333333333333,1,3,0.8,1,"D",1015.52944704641,885.811911535129,0.759449968365509,1.08620561314138,1.02186922452285
"02/09/2022BraunschweigNurnberg","Braunschweig","Nurnberg","02/09/2022",1.75,2.07,2.8,2.42,3.48,6,6,18,12,1,0,4,2,0.5,1,2.5,1.5,0.6,0.8,2.6,1.2,3.5,1,0.666666666666667,3,2,0.666666666666667,0.5,"H",854.808237397739,1004.07167660178,0.387869302564637,0.989470506278062,1.06770881627425
