GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
08/11/2020FarenseBoavista,Farense,Boavista,08/11/2020,2.27,1.61,2.78,2.6,6.0,18,15,1,3,1,0,1.0,1.5,1.8333333333333333,2.0,1.2,1.2,1.8,1.8,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,940.9629504635965,983.7926180754957,0.5390217363491767,1.0025148215942645,0.9371724900938785
08/11/2020NacionalGil Vicente,Nacional,Gil Vicente,08/11/2020,2.57,1.48,2.91,2.6,6.0,12,16,0,1,0,2,1.0,0.6666666666666666,1.0,1.1666666666666667,0.6,0.6,0.6,1.4,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,870.4802555018681,982.3245014009394,0.4400707709285581,1.0740911446085109,0.9881721667676654
08/11/2020PortoPortimonense,Porto,Portimonense,08/11/2020,1.68,2.15,13.46,1.21,6.0,4,17,2,1,3,2,2.5,0.6666666666666666,1.5,1.3333333333333333,2.4,0.6,1.6,1.4,4.5,1.6666666666666667,1.0,0.8333333333333334,0.3333333333333333,1262.8610292573683,922.9148011873425,0.913713206239079,1.3092356098381783,0.9225309948877299
08/11/2020BenficaSp Braga,Benfica,Sp Braga,08/11/2020,1.62,2.27,5.03,1.6,6.0,2,3,0,1,3,0,2.5,1.5,1.0,0.8333333333333334,2.0,1.6,1.0,0.4,3.875,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.5,1272.3498569483831,1149.2564733315999,0.7524151472855256,1.3058139383279477,1.1272728398931406
27/11/2020Pacos FerreiraFamalicao,Pacos Ferreira,Famalicao,27/11/2020,2.18,1.68,3.5,2.14,6.5,11,9,3,2,2,1,1.1666666666666667,1.5714285714285714,1.3333333333333333,2.0,1.2,1.6,1.4,1.6,4.5,2.0,1.3333333333333333,0.3333333333333333,0.7142857142857143,1020.7060946657391,1058.7938319980988,0.5457967207834667,1.0959246825292794,1.2599257513767954
27/11/2020TondelaGuimaraes,Tondela,Guimaraes,27/11/2020,2.06,1.76,1.85,4.21,7.0,12,8,2,0,0,4,0.8571428571428571,0.5714285714285714,1.7142857142857142,1.0,0.8,0.8,1.8,1.2,2.5,1.0,0.6666666666666666,0.42857142857142855,0.2857142857142857,965.6091851142105,1054.5766164672827,0.47273075739258363,0.9628981704396924,0.9194826466496536
28/11/2020Santa ClaraPorto,Santa Clara,Porto,28/11/2020,1.9,1.89,1.52,6.49,7.0,9,4,0,3,2,1,1.0,2.5714285714285716,1.0,1.4285714285714286,0.8,2.0,1.4,1.8,2.0,1.0,2.0,0.42857142857142855,0.8571428571428571,1014.7087893417163,1266.3125010078052,0.26011036753623545,0.9588452986585144,1.330491782936258
28/11/2020Sp LisbonMoreirense,Sp Lisbon,Moreirense,28/11/2020,1.62,2.27,10.8,1.26,6.5,1,11,4,0,0,2,2.7142857142857144,0.8333333333333334,0.5714285714285714,1.0,3.0,0.6,0.8,1.2,2.375,3.6666666666666665,0.6666666666666666,0.7142857142857143,0.16666666666666666,1220.502739412475,1024.8092743043646,0.8219264914482219,1.0773391288265972,0.920841366535651
29/11/2020Gil VicenteRio Ave,Gil Vicente,Rio Ave,29/11/2020,2.29,1.6,2.42,3.02,7.0,17,8,1,0,2,0,0.7142857142857143,0.7142857142857143,1.2857142857142858,0.7142857142857143,0.8,0.8,1.8,0.8,1.0,1.0,1.0,0.42857142857142855,0.14285714285714285,959.9273322380817,1107.9262552680866,0.38959905222645824,0.9946247395787357,0.8695700003124169
29/11/2020PortimonenseNacional,Portimonense,Nacional,29/11/2020,1.98,1.81,3.38,2.1,7.0,18,7,1,2,3,1,0.7142857142857143,1.1428571428571428,1.5714285714285714,1.0,0.8,0.8,1.8,0.8,3.5,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,919.4633294369056,892.8774246647258,0.6355249291982467,0.9375088020664551,1.0811047516998566
