"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"23/10/2021Santa ClaraFamalicao","Santa Clara","Famalicao","23/10/2021",2.24,1.64,2.48,2.95,3.12,8,2,15,18,1,1,1,2,0.75,1,2,1.75,0.8,1.2,1.8,1.6,1.75,1,1,1.33333333333333,1.66666666666667,0.5,0.625,"A",992.322400520801,951.61906457328,0.654133686469271,1.02531537403294,1.0330413732287
"23/10/2021TondelaPorto","Tondela","Porto","23/10/2021",1.6,2.31,8,1.36,4.93,8,4,10,2,2,2,0,1,1.5,2.25,1.75,0.625,1.6,2.6,1.8,0.6,2.6,2,3,1.66666666666667,0.666666666666667,0.875,0.625,"A",943.400602772038,1348.26564200181,0.127012260229176,1.19414062193839,1.2066200615431
"23/10/2021Sp LisbonMoreirense","Sp Lisbon","Moreirense","23/10/2021",1.7,2.13,1.23,12.59,5.96,8,1,3,14,2,0,1,0,1.625,1.25,0.5,2,1.2,1,0.6,1.8,2.4,1.33333333333333,0.666666666666667,0.333333333333333,2,0.375,0.75,"H",1319.22170960077,1015.84794009985,0.895604502503956,0.985634410185518,1.07487596575585
"24/10/2021Pacos FerreiraArouca","Pacos Ferreira","Arouca","24/10/2021",2.05,1.75,1.95,3.91,3.4,8,0,10,17,1,1,2,2,1,1,1.375,2,1,1.2,1,2.2,1.5,1.33333333333333,1.33333333333333,1.66666666666667,2,0.5,0.75,"D",1020.84729119111,865.162392568635,0.78569134174013,1.0196212554887,1.18896100652686
"24/10/2021VizelaBenfica","Vizela","Benfica","24/10/2021",1.67,2.17,6.89,1.42,4.61,8,1,12,3,1,0,1,1,0.875,2.375,1.625,0.625,1,2.6,1,0.8,0,0.666666666666667,2,0.666666666666667,1,0.5,0.625,"A",989.678076428677,1303.45314750758,0.197295871176436,0.992688526074806,1.22745539869965
"24/10/2021PortimonenseEstoril","Portimonense","Estoril","24/10/2021",2.53,1.5,2.4,3.17,3,8,2,5,4,1,2,0,2,1,1.5,0.5,0.875,0.8,1.4,0.6,1.2,0.5,1,1,0.333333333333333,1.33333333333333,0.25,0.5,"A",1010.46678439257,989.906752210369,0.627452930249255,0.775211053467148,0.945426095904504
"25/10/2021Gil VicenteSp Braga","Gil Vicente","Sp Braga","25/10/2021",2.01,1.78,3.84,1.96,3.37,8,1,10,6,2,2,2,2,1.25,1.5,1.25,1,1.2,1.2,1.6,0.8,2.25,1.33333333333333,2,1.66666666666667,1.33333333333333,0.5,0.5,"A",1001.62778052053,1125.1939594085,0.423517088382212,0.982399719531352,0.994645914275095
"25/10/2021BoavistaBelenenses","Boavista","Belenenses","25/10/2021",2.36,1.57,1.97,4.03,3.2,8,0,8,18,2,0,2,2,1.375,0.625,1.375,1.5,1.2,0.8,1.6,1.2,1.2,1.33333333333333,1,2,1.66666666666667,0.5,0.25,"D",1010.78819153923,958.311108871272,0.669303118995314,1.03644559030558,0.836913363063924
"29/10/2021AroucaTondela","Arouca","Tondela","29/10/2021",1.97,1.83,2.34,3.1,3.22,9,2,16,11,0,1,0,3,0.888888888888889,1.44444444444444,1.77777777777778,1.88888888888889,1.2,1.6,1.6,2,3,0.666666666666667,2,1.33333333333333,1.66666666666667,0.666666666666667,0.888888888888889,"H",876.590046184832,938.32011336445,0.511899095657743,1.12951295620051,1.20073449412473
"30/10/2021PortoBoavista","Porto","Boavista","30/10/2021",1.51,2.49,1.2,13.29,6.55,9,5,2,8,3,0,1,0,2.33333333333333,1.22222222222222,0.666666666666667,1.22222222222222,2.6,1,0.8,1.4,2.7,2.33333333333333,1,1,1,0.666666666666667,0.444444444444444,"H",1353.3461314094,1004.01606766273,0.917877923105749,1.213282843394,0.984623310790305
"30/10/2021EstorilBenfica","Estoril","Benfica","30/10/2021",1.78,2.02,7.26,1.43,4.39,9,2,4,1,2,1,0,0,1.55555555555556,2.22222222222222,0.777777777777778,0.555555555555556,1.4,2.4,1,0.6,2.75,1.66666666666667,1.33333333333333,1,0.666666666666667,0.444444444444444,0.555555555555556,"D",1015.00487115252,1311.34497976267,0.21367427305483,0.949753642571857,1.18622993527085
"30/10/2021Sp LisbonGuimaraes","Sp Lisbon","Guimaraes","30/10/2021",1.82,1.98,1.51,6.04,4.24,9,1,3,7,1,2,0,1,1.55555555555556,1.22222222222222,0.444444444444444,0.888888888888889,1.2,1.4,0.4,1.4,3,1.33333333333333,1.66666666666667,0.333333333333333,1.66666666666667,0.333333333333333,0.555555555555556,"H",1323.39753015721,1007.2443621503,0.902285050518319,0.95495948770427,0.95257176286632
"31/10/2021MaritimoGil Vicente","Maritimo","Gil Vicente","31/10/2021",2.32,1.58,2.79,2.6,3.11,9,3,14,10,1,0,2,1,0.777777777777778,1.11111111111111,1.22222222222222,1.22222222222222,0.6,1.2,1,1.6,1.75,0.333333333333333,1,1,1.66666666666667,0.444444444444444,0.444444444444444,"A",949.064106880306,984.687095798372,0.549311662651348,0.821829207525398,0.953387391680114
"31/10/2021BelenensesSanta Clara","Belenenses","Santa Clara","31/10/2021",2.35,1.57,3.03,2.4,3.11,9,3,18,17,0,0,0,2,0.555555555555556,0.666666666666667,1.33333333333333,2,0.6,0.6,1,2.2,2.16666666666667,0.666666666666667,0.666666666666667,1.33333333333333,1.33333333333333,0.222222222222222,0.444444444444444,"H",965.083232747764,966.157051189368,0.597911497572186,0.795067694910728,1.01277022295282
"31/10/2021FamalicaoVizela","Famalicao","Vizela","31/10/2021",2,1.79,2,3.65,3.42,9,2,16,13,2,0,0,1,1.11111111111111,0.777777777777778,1.55555555555556,1.55555555555556,1.4,0.8,1.4,1,0,1.66666666666667,0.333333333333333,1.66666666666667,0.666666666666667,0.555555555555556,0.444444444444444,"D",977.784413904713,981.786244173589,0.593852886099415,1.02040169140261,0.95934797083244
"01/11/2021Sp BragaPortimonense","Sp Braga","Portimonense","01/11/2021",1.88,1.89,1.46,6.76,4.26,9,3,5,6,1,0,0,2,1.44444444444444,0.888888888888889,0.888888888888889,0.666666666666667,1.4,0.8,0.8,0.8,2.25,1.33333333333333,0.333333333333333,1,0.666666666666667,0.444444444444444,0.222222222222222,"H",1142.13464413066,985.368665450418,0.78673726610876,0.965271930562428,0.778759466215071
"01/11/2021MoreirensePacos Ferreira","Moreirense","Pacos Ferreira","01/11/2021",2.07,1.73,2.4,2.92,3.23,9,2,17,10,0,0,1,0,1.11111111111111,0.888888888888889,1.88888888888889,1.22222222222222,0.8,0.8,1.8,1,2.25,0.666666666666667,1,0.666666666666667,1.33333333333333,0.666666666666667,0.444444444444444,"D",1011.67211954341,1009.41963757492,0.602506248928086,1.04142366682454,0.968640192714268
"05/11/2021Gil VicenteArouca","Gil Vicente","Arouca","05/11/2021",2.15,1.69,1.89,4.25,3.42,10,2,8,11,2,2,1,0,1.2,1,1.2,1.6,1.2,1.2,1.4,1.2,0,1.33333333333333,1,1.33333333333333,0.666666666666667,0.5,0.6,"D",1006.65956293615,896.114080470299,0.73871558244094,0.978725892162768,1.10635025158961
"05/11/2021BoavistaFamalicao","Boavista","Famalicao","05/11/2021",2.13,1.7,3.79,2.05,3.29,10,7,9,16,1,1,4,1,1.2,1.1,1.5,1.5,1,1.2,2,1.2,3,1,1.33333333333333,2,1,0.5,0.5,"A",1000.73118569338,974.030300141761,0.635678248544703,1.01781315741994,1.01107659261046
"06/11/2021VizelaEstoril","Vizela","Estoril","06/11/2021",2.16,1.68,2.53,2.89,3.14,10,2,14,5,1,1,1,1,0.8,1.5,1.5,0.8,0.6,1.2,0.8,1,0,0.666666666666667,1.66666666666667,1,1,0.4,0.4,"D",985.540357936541,1026.45790056343,0.541755604077523,0.950580820915472,0.9359862357547
"06/11/2021PortimonenseBelenenses","Portimonense","Belenenses","06/11/2021",2.43,1.54,1.96,4.2,3.23,10,2,6,15,0,2,3,1,0.8,0.7,0.9,1.3,0.6,1,1.2,1.2,2,0.333333333333333,0.666666666666667,1.66666666666667,1,0.3,0.3,"H",976.838159134435,981.166768330031,0.593399073504809,0.801980142814546,0.814557758126235
"06/11/2021GuimaraesMoreirense","Guimaraes","Moreirense","06/11/2021",1.93,1.87,1.49,6.67,4.19,10,3,7,16,0,1,1,1,1.1,1.1,0.9,1.8,1.4,0.6,1.6,1.6,2.1,1.33333333333333,0.333333333333333,1,0.666666666666667,0.5,0.6,"H",1003.33576555165,1007.57187058064,0.5935275403472,0.925886471540841,1.03064748683013
"07/11/2021TondelaMaritimo","Tondela","Maritimo","07/11/2021",2.1,1.72,2.2,3.33,3.27,10,6,14,17,0,1,2,2,1.3,0.8,1.9,1.3,1.4,0.4,2,1,2.5,1,0.666666666666667,1.66666666666667,1.33333333333333,0.8,0.5,"H",918.796079078983,927.09163974253,0.587877911161533,1.17611126315525,0.843671241470114
"07/11/2021Santa ClaraPorto","Santa Clara","Porto","07/11/2021",1.82,1.97,7.65,1.42,4.44,10,3,18,1,1,4,2,1,0.7,2.5,2,0.7,0.8,3.2,1.6,0.8,2,0.666666666666667,3,1.66666666666667,1,0.5,0.7,"A",950.073515607101,1356.63101337876,0.125935895651259,1.03759698398774,1.25418038365058
"07/11/2021Pacos FerreiraSp Lisbon","Pacos Ferreira","Sp Lisbon","07/11/2021",2.02,1.78,6.77,1.52,3.93,10,2,9,2,1,1,1,0,0.9,1.5,1.2,0.4,1,1.2,1.2,0.2,2.5,0.666666666666667,1.33333333333333,1,0.333333333333333,0.4,0.3,"A",1013.51988653769,1327.30612675586,0.197285660870907,0.958617143114931,0.928207306790636
"07/11/2021BenficaSp Braga","Benfica","Sp Braga","07/11/2021",1.73,2.09,1.58,5.33,4.13,10,7,3,5,1,3,1,0,2.1,1.6,0.6,0.8,1.6,2,0.8,0.8,3.8,0.666666666666667,2,0.666666666666667,0.666666666666667,0.5,0.5,"H",1299.89195035176,1150.66515044664,0.779365201366916,1.16903462338624,0.994053946451209
"26/11/2021MoreirenseGil Vicente","Moreirense","Gil Vicente","26/11/2021",2.17,1.68,2.45,3,3.15,11,4,16,8,1,1,2,1,1.09090909090909,1.18181818181818,1.81818181818182,1.18181818181818,0.8,1.2,1,1.4,3.5,0.666666666666667,1,1.33333333333333,1,0.636363636363636,0.454545454545455,"D",991.312971915166,997.110940417787,0.591356761799623,1.04391787378197,0.96594451318151
"27/11/2021FamalicaoPortimonense","Famalicao","Portimonense","27/11/2021",2.3,1.6,1.82,4.57,3.4,11,3,12,6,5,2,2,0,1.45454545454545,0.909090909090909,1.54545454545455,0.818181818181818,2.2,0.6,1.6,1,1.25,2.66666666666667,0.666666666666667,1,1.66666666666667,0.545454545454545,0.272727272727273,"A",999.457429313076,993.102196705113,0.608148430690201,1.09807256667366,0.810987536786508
"27/11/2021AroucaBoavista","Arouca","Boavista","27/11/2021",2.11,1.72,2.04,3.63,3.36,11,3,13,11,1,2,1,5,1,1.27272727272727,1.54545454545455,1.81818181818182,1,1.2,1,2.4,2.5,1,1,0.333333333333333,3,0.545454545454545,0.545454545454545,"H",905.662702988661,975.304056522064,0.500516066700712,1.09190220033766,1.10538876513476
"27/11/2021BelenensesBenfica","Belenenses","Benfica","27/11/2021",1.67,2.18,13.75,1.22,5.99,11,7,16,3,0,6,2,1,0.636363636363636,2.45454545454545,1.36363636363636,0.636363636363636,0.8,2.2,1.4,0.8,3.1,0.666666666666667,2.66666666666667,1,0.666666666666667,0.272727272727273,0.545454545454545,"A",964.902730759353,1308.71734230084,0.171333825445344,0.823706416863111,1.25142031909885
"28/11/2021MaritimoPacos Ferreira","Maritimo","Pacos Ferreira","28/11/2021",2.24,1.63,2.63,2.76,3.1,11,2,17,11,2,0,4,2,0.909090909090909,0.818181818181818,1.54545454545455,1.27272727272727,0.8,0.8,1.8,1.4,1.75,1.33333333333333,0.333333333333333,2.66666666666667,1,0.545454545454545,0.363636363636364,"H",910.606752804787,1005.6284615694,0.464053005518888,0.903518842399049,0.95378010746583
"28/11/2021Sp LisbonTondela","Sp Lisbon","Tondela","28/11/2021",1.62,2.27,1.2,14.59,6.21,11,2,3,10,2,4,0,2,1.54545454545455,1.54545454545455,0.363636363636364,1.90909090909091,1.4,2,0.2,1.8,2.5,1.33333333333333,1.66666666666667,0,2.33333333333333,0.272727272727273,0.818181818181818,"H",1335.19755172416,935.280966016726,0.937324410506137,0.923523714529691,1.25954119897088
"28/11/2021PortoGuimaraes","Porto","Guimaraes","28/11/2021",1.65,2.21,1.33,8.6,5.17,11,3,2,7,3,2,0,1,2.54545454545455,1.18181818181818,0.636363636363636,0.909090909090909,2.8,1.4,0.8,1.4,2.9,3.33333333333333,1.33333333333333,0.666666666666667,1,0.727272727272727,0.545454545454545,"H",1361.66844926129,1019.59466421712,0.914673874664164,1.24929728428656,0.93780797904736
"29/11/2021EstorilSanta Clara","Estoril","Santa Clara","29/11/2021",2.29,1.6,2.02,3.76,3.28,11,4,4,18,1,0,1,3,1.45454545454545,0.636363636363636,0.818181818181818,2.09090909090909,1.4,0.6,1,1.8,0,1.33333333333333,0.333333333333333,0.666666666666667,2.33333333333333,0.363636363636364,0.545454545454545,"D",1028.12812228985,945.036079724572,0.707084994242895,0.931266460098861,1.03355714311742
"30/11/2021Sp BragaVizela","Sp Braga","Vizela","30/11/2021",1.7,2.14,1.45,6.72,4.48,11,5,6,15,1,1,6,1,1.54545454545455,0.818181818181818,1.27272727272727,1.45454545454545,1.6,0.6,1.8,0.8,0,1.66666666666667,0.666666666666667,2,1,0.545454545454545,0.363636363636364,"H",1141.83975849756,983.870136210128,0.787897621212658,1.06410818121546,0.945787451049465
"03/12/2021PortimonensePorto","Portimonense","Porto","03/12/2021",1.96,1.84,8.97,1.37,4.61,12,3,6,1,3,2,0,1,1.08333333333333,2.5,0.75,0.666666666666667,1.2,2.8,1,0.8,4.25,1.66666666666667,3,1,0.666666666666667,0.333333333333333,0.75,"A",1017.42813572197,1365.08149274642,0.168219144601865,0.825079357460891,1.25081140227384
"03/12/2021BenficaSp Lisbon","Benfica","Sp Lisbon","03/12/2021",1.93,1.88,1.99,3.85,3.41,12,4,3,2,7,2,0,0,2.83333333333333,1.58333333333333,0.583333333333333,0.333333333333333,3,1.6,0.6,0.2,2.8,4.66666666666667,1.66666666666667,0.666666666666667,0,0.583333333333333,0.25,"A",1315.57069494134,1337.70457549725,0.568452315986623,1.3588127720861,0.909105124372674
"04/12/2021BoavistaMaritimo","Boavista","Maritimo","04/12/2021",2.35,1.59,2.29,3.24,3.17,12,2,11,14,1,2,2,0,1.25,1,1.83333333333333,1.41666666666667,1.2,1.2,2.6,1.6,1.4,1.33333333333333,1.66666666666667,3.66666666666667,2,0.583333333333333,0.5,"D",955.324701864922,932.044633085955,0.631105749373537,1.10506930315011,0.900281288055162
"04/12/2021Pacos FerreiraGuimaraes","Pacos Ferreira","Guimaraes","04/12/2021",2.25,1.64,3,2.45,3.12,12,3,12,7,0,1,2,2,0.75,1.16666666666667,1.33333333333333,1,0.4,1.4,1.4,1.2,2.875,0.333333333333333,1,1.66666666666667,1.33333333333333,0.333333333333333,0.583333333333333,"A",984.190581288227,1016.18162073199,0.554482172316403,0.95036245330619,0.938944579556745
"05/12/2021Santa ClaraArouca","Santa Clara","Arouca","05/12/2021",2.23,1.65,2.09,3.5,3.38,12,3,18,9,2,2,2,1,0.75,1.08333333333333,2.08333333333333,1.5,0.8,1.2,2,0.8,0,1,1.66666666666667,2.33333333333333,0.666666666666667,0.583333333333333,0.583333333333333,"H",953.319481524233,925.642057645803,0.636979071392373,1.06778380784405,1.09158663602675
"05/12/2021Gil VicenteFamalicao","Gil Vicente","Famalicao","05/12/2021",2.19,1.67,2.82,2.6,3.11,12,4,8,14,2,0,2,3,1.25,1.33333333333333,1.25,1.66666666666667,1.4,1.8,1.4,1.6,2.75,1.66666666666667,2,1.33333333333333,2,0.5,0.583333333333333,"H",1000.76520707809,975.13149029622,0.63425433133273,0.994281668453351,1.11715281266405
"05/12/2021Sp BragaEstoril","Sp Braga","Estoril","05/12/2021",1.78,2.04,1.48,6.37,4.36,12,2,4,5,4,2,1,2,1.75,1.5,1.25,0.916666666666667,2.2,1.6,1.8,1.2,4.5,2.66666666666667,1.33333333333333,2.33333333333333,1.33333333333333,0.583333333333333,0.416666666666667,"H",1150.3238566394,1019.84472049019,0.760250078493538,1.11663477345058,0.96210572729682
"10/12/2021Pacos FerreiraGil Vicente","Pacos Ferreira","Gil Vicente","10/12/2021",2.34,1.6,3.05,2.48,3.08,13,1,13,8,1,4,2,0,0.769230769230769,1.46153846153846,1.38461538461538,1.15384615384615,0.4,1.8,1.4,1,2.75,0.333333333333333,2.33333333333333,2,1,0.384615384615385,0.538461538461538,"A",962.011296639178,1015.39503292839,0.523894562820719,0.966745865732892,1.01617820006304
"11/12/2021MaritimoSanta Clara","Maritimo","Santa Clara","11/12/2021",2.48,1.54,2.53,2.94,3.08,13,5,12,16,1,2,1,1,1,0.846153846153846,1.38461538461538,2,1.4,1,1.8,2,2,1.66666666666667,1.33333333333333,1.66666666666667,2,0.461538461538462,0.615384615384615,"H",937.288861387238,967.840317397149,0.556528389316906,0.891464048490427,1.06936047908826
"11/12/2021GuimaraesTondela","Guimaraes","Tondela","11/12/2021",1.69,2.15,1.43,6.81,4.61,12.5,7,8,10,2,0,1,2,1.23076923076923,1.41666666666667,1,1.91666666666667,1.4,1.4,1.2,1.8,2.5,1.66666666666667,1.33333333333333,1.33333333333333,2,0.615384615384615,0.75,"H",1038.36090538104,932.773942243635,0.733168860386563,0.955131157887128,1.23987650812633
"11/12/2021Sp LisbonBoavista","Sp Lisbon","Boavista","11/12/2021",1.61,2.29,1.18,16.24,6.89,13,2,2,11,3,1,1,1,1.69230769230769,1.23076923076923,0.384615384615385,1.76923076923077,1.8,1,0.2,2.4,2.3,2.33333333333333,1.33333333333333,0.333333333333333,2.66666666666667,0.307692307692308,0.538461538461538,"H",1360.44266923503,950.080473563639,0.940765351727837,0.922524793120474,1.09424639600899
"12/12/2021BelenensesEstoril","Belenenses","Estoril","12/12/2021",2.19,1.66,4.44,1.84,3.43,12.5,1,18,6,0,0,7,2,0.583333333333333,1.38461538461538,1.83333333333333,1,0.4,1.2,2.4,1.2,2.75,0.666666666666667,1,3.33333333333333,1.66666666666667,0.333333333333333,0.384615384615385,"A",958.049378118851,1010.25472095016,0.525586263060506,0.894393979865101,0.949822359567374
"12/12/2021MoreirensePortimonense","Moreirense","Portimonense","12/12/2021",2.37,1.58,2.49,2.98,3.11,12.5,1,17,8,2,0,2,3,1.16666666666667,1,1.83333333333333,0.923076923076923,0.8,1,1.2,1.6,2.875,1.33333333333333,1.66666666666667,1.66666666666667,1,0.666666666666667,0.384615384615385,"A",987.658705254864,1010.6993685533,0.567171330344741,1.0745424722726,0.831794251952649
"12/12/2021FamalicaoBenfica","Famalicao","Benfica","12/12/2021",1.73,2.11,7.31,1.41,4.71,13,5,14,3,0,1,4,3,1.23076923076923,2.69230769230769,1.84615384615385,0.769230769230769,1.6,3.2,2,1,3.5,1.66666666666667,4.66666666666667,3,1.33333333333333,0.615384615384615,0.615384615384615,"A",960.501664445923,1292.83260120356,0.180924262686569,1.14175526954471,1.37887075746403
"12/12/2021PortoSp Braga","Porto","Sp Braga","12/12/2021",1.72,2.13,1.49,6.1,4.44,13,1,2,4,3,2,0,0,2.53846153846154,1.76923076923077,0.615384615384615,1.15384615384615,3,2.2,0.6,1.4,2.8,2.66666666666667,2.33333333333333,0.333333333333333,2.33333333333333,0.769230769230769,0.538461538461538,"H",1371.81025991509,1159.91385617943,0.835170752154206,1.26099110986125,1.10237850706256
"13/12/2021AroucaVizela","Arouca","Vizela","13/12/2021",2.24,1.64,2.25,3.22,3.25,12.5,5,10,14,1,1,2,4,1.07692307692308,0.833333333333333,1.53846153846154,1.66666666666667,1.2,0.8,0.8,1.6,0,1.33333333333333,1,1.33333333333333,2,0.615384615384615,0.416666666666667,"A",911.121221772887,975.386038068282,0.508252866675079,1.09319845411852,0.992473486040402
"17/12/2021Santa ClaraGuimaraes","Santa Clara","Guimaraes","17/12/2021",2.11,1.73,3.11,2.35,3.24,14,1,16,7,1,5,4,2,0.857142857142857,1.5,2.14285714285714,1.07142857142857,1.2,2,2.4,1.4,2.16666666666667,1.66666666666667,2.66666666666667,2.33333333333333,1.66666666666667,0.642857142857143,0.642857142857143,"H",950.101449786847,1049.03415262609,0.458458336750886,1.12806747797334,1.02028907097631
"17/12/2021EstorilFamalicao","Estoril","Famalicao","17/12/2021",1.96,1.85,2.31,3.05,3.38,14,4,5,15,1,1,0,4,1.35714285714286,1.21428571428571,0.928571428571429,2,1,1.4,1.2,2.8,0,1,0.333333333333333,1.33333333333333,3.66666666666667,0.357142857142857,0.642857142857143,"D",1031.27816901347,953.26469519271,0.700993687470964,0.924692751673204,1.15719061924446
"18/12/2021PortimonenseArouca","Portimonense","Arouca","18/12/2021",2.27,1.63,2.03,3.81,3.28,14,2,6,11,1,1,0,4,1,1.07142857142857,0.857142857142857,1.71428571428571,1.2,1.4,1.2,1.6,0,1.33333333333333,1.33333333333333,1,2.33333333333333,0.357142857142857,0.642857142857143,"D",1033.38622384168,890.791108043666,0.772730844575498,0.808817112162586,1.13929689060964
"18/12/2021TondelaPacos Ferreira","Tondela","Pacos Ferreira","18/12/2021",2.03,1.79,2.37,2.96,3.34,13.5,1,14,15,2,0,5,1,1.46153846153846,0.714285714285714,2.15384615384615,1.35714285714286,1.4,0.4,2.8,1.6,2.75,2,0.333333333333333,3,1.66666666666667,0.769230769230769,0.357142857142857,"A",922.100694998585,941.055516210553,0.572935916500772,1.32445941078917,0.938090159788664
"18/12/2021Gil VicenteSp Lisbon","Gil Vicente","Sp Lisbon","18/12/2021",1.94,1.87,6.4,1.52,4.07,14,3,8,2,1,2,0,0,1.42857142857143,1.71428571428571,1.07142857142857,0.357142857142857,2,2,0.8,0.2,3.5,2.33333333333333,2.33333333333333,0.666666666666667,0.333333333333333,0.5,0.285714285714286,"A",1036.35081335701,1362.81205522145,0.185985431819601,0.986057250266305,0.912953391703708
"19/12/2021BenficaMaritimo","Benfica","Maritimo","19/12/2021",1.5,2.56,1.13,21.43,8.24,14,8,3,9,4,4,1,1,2.78571428571429,1.21428571428571,0.785714285714286,1.35714285714286,3.8,2,1.2,1.6,3,4,2.33333333333333,1.33333333333333,0.666666666666667,0.642857142857143,0.5,"H",1300.06957045678,955.02772899754,0.915997973575921,1.39751166318169,0.940404681629812
"19/12/2021BoavistaMoreirense","Boavista","Moreirense","19/12/2021",2.29,1.62,2.5,2.89,3.17,13.5,1,14,17,0,0,2,1,1.14285714285714,1.07692307692308,1.78571428571429,1.76923076923077,1,0.8,2.8,1.4,1.7,0.666666666666667,1,1.66666666666667,1.66666666666667,0.5,0.615384615384615,"H",947.711087577211,964.971849966493,0.575320330182612,1.08289334448869,1.04485975621895
"19/12/2021VizelaPorto","Vizela","Porto","19/12/2021",1.66,2.21,9.36,1.32,5.11,13.5,4,12,2,4,1,1,0,1.07692307692308,2.42857142857143,1.61538461538462,0.571428571428571,1.4,2.6,1.6,0.4,0,2,2,2,0.333333333333333,0.461538461538462,0.714285714285714,"A",995.716151797502,1378.40342971051,0.141854447339059,1.03432451116122,1.21608414320847
"19/12/2021Sp BragaBelenenses","Sp Braga","Belenenses","19/12/2021",1.59,2.35,1.18,15.91,6.78,13.5,1,4,18,0,0,1,1,1.64285714285714,0.538461538461538,1.14285714285714,1.76923076923077,2,0.4,1.6,2.2,3.1,2,0,0.666666666666667,3.33333333333333,0.5,0.307692307692308,"H",1153.32068638401,937.025930055543,0.838626698421685,1.06312012175892,0.870730849817127
"28/12/2021TondelaGil Vicente","Tondela","Gil Vicente","28/12/2021",1.98,1.84,3.35,2.16,3.36,14.5,3,15,8,0,0,1,3,1.35714285714286,1.33333333333333,2.07142857142857,1.2,1.2,1.6,2.4,1.2,2.5,0.666666666666667,1.66666666666667,2.66666666666667,1,0.714285714285714,0.533333333333333,"A",899.18325953363,1028.91139405762,0.414881226124462,1.27955635261773,1.00247515788785
"28/12/2021MaritimoVizela","Maritimo","Vizela","28/12/2021",2.17,1.68,3.06,2.43,3.13,14.5,2,10,13,1,0,7,4,1.2,1,1.73333333333333,1.78571428571429,2,1.4,2.6,2.2,0,2,1.66666666666667,3,3,0.533333333333333,0.5,"H",951.667646903387,990.041976087824,0.545387610170393,1.00787365305215,1.04839320718673
"28/12/2021MoreirenseEstoril","Moreirense","Estoril","28/12/2021",2.29,1.62,2.92,2.56,3.06,14.5,1,17,5,0,2,1,2,1,1.4,1.71428571428571,1,0.8,1.2,1.4,1.4,2.25,0.666666666666667,1,1.33333333333333,1.33333333333333,0.571428571428571,0.4,"H",947.98465966388,1023.23842277811,0.492439894147116,1.01108580795081,0.947591063034665
"29/12/2021GuimaraesBoavista","Guimaraes","Boavista","29/12/2021",1.84,1.95,1.65,5.12,3.85,15,2,8,10,0,1,1,0,1.4,1.13333333333333,1.06666666666667,1.66666666666667,2,1,1.4,2,1.9,2.33333333333333,0.666666666666667,1.33333333333333,1,0.6,0.466666666666667,"D",1027.37249165054,964.698277879824,0.682163895103721,0.987004053290613,1.04789000209848
"29/12/2021Sp LisbonPortimonense","Sp Lisbon","Portimonense","29/12/2021",1.8,2.01,1.27,11.59,5.35,15,5,2,6,3,1,0,1,1.8,1,0.333333333333333,0.866666666666667,2.4,1.4,0.2,0.8,3.25,2.66666666666667,0.666666666666667,0.333333333333333,1.33333333333333,0.333333333333333,0.333333333333333,"H",1370.25147452084,1022.47698941982,0.917200444290483,0.928154116046762,0.803485630001966
"30/12/2021Pacos FerreiraSanta Clara","Pacos Ferreira","Santa Clara","30/12/2021",2.32,1.6,2.58,2.84,3.11,15,3,11,14,1,1,0,0,0.733333333333333,0.866666666666667,1.26666666666667,2,0.4,1.2,1.4,2,2.5,0.666666666666667,1.33333333333333,1,1.66666666666667,0.333333333333333,0.6,"H",963.972951675507,971.763110762396,0.588582592294501,0.906286152303118,1.09126639186636
"30/12/2021AroucaSp Braga","Arouca","Sp Braga","30/12/2021",1.93,1.87,4.96,1.7,3.69,15,6,12,4,1,1,1,0,1.06666666666667,1.6,1.66666666666667,1.06666666666667,1.2,1.6,1.8,1.6,3,1,1,2.33333333333333,0.333333333333333,0.6,0.466666666666667,"A",901.700342465518,1159.775619808,0.253005148348741,1.13178698391182,1.03293332596621
"30/12/2021PortoBenfica","Porto","Benfica","30/12/2021",1.85,1.96,1.83,4.13,3.7,15,4,2,3,4,7,0,1,2.53333333333333,3.06666666666667,0.533333333333333,0.8,2.6,5,0.2,1.2,2,2.66666666666667,4,0,1.66666666666667,0.733333333333333,0.666666666666667,"H",1384.07760542019,1303.42965255093,0.704162538701363,1.23262510106805,1.49777559881222
"02/01/2022VizelaBelenenses","Vizela","Belenenses","02/01/2022",2.14,1.7,1.94,3.99,3.43,14.5,2,13,18,0,0,2,1,0.933333333333333,0.5,1.8,1.71428571428571,1.2,0.4,2.4,2.4,0,1.33333333333333,0,2.33333333333333,3,0.466666666666667,0.285714285714286,"H",971.85748453752,930.570996631547,0.654892828288129,1.03566106110944,0.84600685690619
