"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"17/10/17RochdaleNorthampton","Rochdale","Northampton","17/10/17",1.89,1.88,1.69,4.91,3.66,13,4,20,23,2,0,2,1,0.923076923076923,0.615384615384615,1.23076923076923,1.76923076923077,1,0,0.6,1.8,3.5,0.666666666666667,0,1,2.66666666666667,0.461538461538462,0.384615384615385,"D",978.284587870858,861.543181090313,0.745540905750183,1.01180992461688,0.986253647963279
"17/10/17ScunthorpeFleetwood Town","Scunthorpe","Fleetwood Town","17/10/17",2.07,1.72,1.92,3.94,3.39,12.5,2,12,9,0,2,2,2,0.923076923076923,1.83333333333333,0.692307692307692,1.75,0.6,2,1.2,2,3,0.333333333333333,1.66666666666667,2,2,0.153846153846154,0.75,"D",1045.6947337373,1067.27256430414,0.569237294574391,0.921674794092303,1.13900057065551
"17/10/17ShrewsburyBristol Rvs","Shrewsbury","Bristol Rvs","17/10/17",1.79,1.98,2.53,2.65,3.39,13,4,2,13,1,0,1,1,1.46153846153846,1.76923076923077,0.692307692307692,1.84615384615385,1.4,2.2,0.8,1.2,2,1.33333333333333,2.66666666666667,0.666666666666667,0.666666666666667,0.307692307692308,0.846153846153846,"H",1098.63203338994,983.669951545445,0.743592817641254,0.877982911671242,1.31564494240119
"17/10/17SouthendPeterboro","Southend","Peterboro","17/10/17",1.61,2.24,2.57,2.55,3.5,12.5,2,15,7,0,0,3,1,1.30769230769231,1.83333333333333,1.92307692307692,1.5,1.6,1.4,2,2.2,3.5,1,1,2.66666666666667,2.66666666666667,0.692307692307692,0.666666666666667,"D",1006.47513639385,975.302039560181,0.641619270506716,1.1679532991457,1.17468735223508
"21/10/17AFC WimbledonPlymouth","AFC Wimbledon","Plymouth","21/10/17",2.06,1.73,1.72,4.86,3.54,14,1,18,24,3,1,1,1,0.642857142857143,0.714285714285714,1.07142857142857,1.64285714285714,0.8,0.8,1,1.4,0,1.33333333333333,1,1.33333333333333,1.33333333333333,0.142857142857143,0.5,"A",952.03845434279,891.778192332949,0.679143521728836,0.727917220913443,0.949290624791847
"21/10/17BlackburnPortsmouth","Blackburn","Portsmouth","21/10/17",2.1,1.71,2.05,3.56,3.31,13,3,10,11,1,1,1,2,1.33333333333333,1.35714285714286,0.833333333333333,1.14285714285714,1,1.6,0.6,0.8,0,0.666666666666667,1.33333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.428571428571429,"H",1029.02205115078,996.605693474297,0.643263308547202,0.926074262464478,0.994970428950929
"21/10/17BlackpoolWigan","Blackpool","Wigan","21/10/17",1.92,1.85,4.01,1.87,3.5,13.5,4,7,2,2,1,1,1,1.46153846153846,1.85714285714286,1.15384615384615,0.571428571428571,1,1.8,1.4,0.4,0,1.33333333333333,2,1.33333333333333,0.666666666666667,0.615384615384615,0.428571428571429,"A",1042.85912681591,1109.79490441691,0.504409623945308,1.01395854682199,0.975617157880799
"21/10/17BradfordCharlton","Bradford","Charlton","21/10/17",1.7,2.1,2.25,2.97,3.5,13.5,1,3,5,1,1,1,1,1.71428571428571,1.61538461538462,1.21428571428571,1.23076923076923,1.6,1.6,1.6,1,1,2,1.66666666666667,1.66666666666667,0.666666666666667,0.571428571428571,0.461538461538462,"A",1105.1234188497,1051.90679769878,0.670244647085627,1.05807540007345,1.0761957155572
"21/10/17DoncasterWalsall","Doncaster","Walsall","21/10/17",1.99,1.79,1.84,4.2,3.44,14,3,17,16,2,1,1,1,1.21428571428571,1.28571428571429,1.21428571428571,1.64285714285714,1.4,1,1.4,1.4,0,2,1,1,1,0.5,0.5,"A",963.872561358509,971.096210086458,0.589372033637562,0.994247180557293,1.02570162507872
"21/10/17GillinghamNorthampton","Gillingham","Northampton","21/10/17",1.87,1.9,2.5,2.71,3.33,14,3,22,23,1,2,1,2,0.571428571428571,0.714285714285714,1.21428571428571,1.78571428571429,0.4,0.4,0.6,2,1.5,0.666666666666667,0.666666666666667,0.666666666666667,3,0.285714285714286,0.428571428571429,"A",912.861986691145,871.36481761651,0.655166899119146,0.937381832039044,1.01600719930491
"21/10/17Milton Keynes DonsOldham","Milton Keynes Dons","Oldham","21/10/17",1.92,1.86,2.23,3.13,3.33,13.5,8,14,19,1,1,1,1,0.928571428571429,1.46153846153846,1.28571428571429,2.07692307692308,0.8,1.6,1.4,1.8,1.5,0.666666666666667,1.33333333333333,2.33333333333333,0.666666666666667,0.214285714285714,0.692307692307692,"D",992.693571449999,1010.90346327282,0.573984773545432,0.963599326332091,1.00360847278714
"21/10/17OxfordRotherham","Oxford","Rotherham","21/10/17",1.76,2.03,2.67,2.49,3.41,14,6,6,4,1,1,1,3,1.64285714285714,1.78571428571429,1.07142857142857,1.14285714285714,1.8,1,1,1,0,1.66666666666667,1.33333333333333,0.333333333333333,1,0.571428571428571,0.428571428571429,"D",1054.00806143278,1035.29892381464,0.624959119435972,1.09664923416073,1.12019933592006
"21/10/17RochdaleBristol Rvs","Rochdale","Bristol Rvs","21/10/17",1.69,2.11,2.29,2.88,3.5,14,1,20,13,2,0,2,4,1,1.64285714285714,1.28571428571429,2,0.8,1.6,1,1.8,2,1.33333333333333,2,1.66666666666667,1.66666666666667,0.5,0.857142857142857,"H",968.462951344661,973.413667844206,0.592534750752523,1.04233446422414,1.34098064181123
"21/10/17ScunthorpePeterboro","Scunthorpe","Peterboro","21/10/17",1.67,2.13,2.19,3.02,3.54,13.5,3,12,8,1,1,1,1,0.928571428571429,1.76923076923077,0.714285714285714,1.46153846153846,0.4,1.4,1.4,2.2,2,0.666666666666667,0.666666666666667,1.66666666666667,2,0.142857142857143,0.615384615384615,"H",1042.92523803407,980.966810212803,0.681269838859442,0.910709561814755,1.15020092932219
"21/10/17ShrewsburyFleetwood Town","Shrewsbury","Fleetwood Town","21/10/17",2.1,1.69,2,3.69,3.36,13.5,1,1,9,4,1,0,1,1.64285714285714,1.76923076923077,0.642857142857143,1.69230769230769,2,1.8,0.6,1.4,2,2,1.66666666666667,0.666666666666667,1.33333333333333,0.357142857142857,0.692307692307692,"H",1108.88831709118,1070.04206000737,0.651711108191439,0.894890445322878,1.12544979775649
"21/10/17SouthendBury","Southend","Bury","21/10/17",1.71,2.08,2.05,3.37,3.51,13.5,1,15,21,1,1,1,2,1.28571428571429,1.23076923076923,1.85714285714286,1.53846153846154,1,1.6,1.8,1.2,3,0.666666666666667,1.33333333333333,2.66666666666667,1.66666666666667,0.642857142857143,0.538461538461538,"H",1000.81036574123,930.103294810348,0.692104214719475,1.1436072479424,1.03047369250598
"24/10/17OldhamBury","Oldham","Bury","24/10/17",1.8,1.98,2.17,3.18,3.41,14,3,20,21,4,0,4,1,1.64285714285714,1.14285714285714,2.21428571428571,1.5,2.2,1.4,1.6,1.2,0.5,2,1.33333333333333,1.66666666666667,1.33333333333333,0.714285714285714,0.5,"H",1013.86285467505,917.787461972788,0.722321598256971,1.11947216689227,0.996438529430355
"28/10/17Bristol RvsMilton Keynes Dons","Bristol Rvs","Milton Keynes Dons","28/10/17",1.72,2.07,1.96,3.64,3.52,15,2,16,15,0,4,1,4,1.53333333333333,1.13333333333333,1.93333333333333,1.46666666666667,1.6,1.6,1.4,2.2,3,0,1.66666666666667,2,2.33333333333333,0.8,0.266666666666667,"H",957.115056957047,989.734180047771,0.553588821062719,1.29311930876206,1.07484408025092
"28/10/17BuryDoncaster","Bury","Doncaster","28/10/17",1.97,1.81,2.78,2.48,3.28,15,1,21,19,1,0,2,3,1.13333333333333,1.13333333333333,1.53333333333333,1.33333333333333,1,1.2,1.6,1.6,0,0.666666666666667,0.666666666666667,1.66666666666667,1.66666666666667,0.533333333333333,0.533333333333333,"A",906.68032556603,940.297682728394,0.552168221387698,1.00021329055364,1.00303136529321
"28/10/17CharltonAFC Wimbledon","Charlton","AFC Wimbledon","28/10/17",2.1,1.7,1.94,3.88,3.39,14.5,1,4,20,1,0,0,1,1.57142857142857,0.6,1.14285714285714,1.06666666666667,1.6,0.8,0.8,1,2.5,1,1.33333333333333,0.333333333333333,0.666666666666667,0.428571428571429,0.133333333333333,"H",1078.71658465859,924.872715379796,0.783901502676475,1.04128817436287,0.712589723420172
"28/10/17Fleetwood TownOxford","Fleetwood Town","Oxford","28/10/17",2.04,1.75,2.54,2.74,3.24,14.5,2,11,7,0,3,1,3,1.64285714285714,1.73333333333333,1.64285714285714,1.2,1.2,2.4,1.6,1,3,1,1.66666666666667,1.33333333333333,1.33333333333333,0.642857142857143,0.6,"H",1056.11050731851,1049.00970002204,0.60917075942842,1.09152641228086,1.14894056386384
"28/10/17NorthamptonBlackpool","Northampton","Blackpool","28/10/17",1.97,1.81,2.85,2.4,3.32,14.5,1,22,9,2,1,1,3,0.8,1.42857142857143,1.73333333333333,1.28571428571429,0.8,1,2.2,1.4,0,1.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,0.466666666666667,0.642857142857143,"H",897.571491972515,1022.68274056881,0.421347170083899,1.02921490728939,1.04525999736573
"28/10/17OldhamScunthorpe","Oldham","Scunthorpe","28/10/17",2.05,1.74,2.68,2.61,3.2,15,5,17,8,2,2,1,1,1.66666666666667,1,2.13333333333333,0.733333333333333,2,0.8,1.4,1.6,1.5,2.33333333333333,1,2,1.33333333333333,0.733333333333333,0.2,"A",1024.96999108181,1055.67444308866,0.556311008173282,1.12371301054632,0.917338882473883
"28/10/17PeterboroShrewsbury","Peterboro","Shrewsbury","28/10/17",1.76,2.03,2.33,2.9,3.4,14.5,1,10,1,1,1,2,0,1.71428571428571,1.6,1.5,0.6,1,1.8,2.2,0.4,2.5,0.666666666666667,2,1.33333333333333,0.333333333333333,0.642857142857143,0.333333333333333,"H",968.217605158206,1122.81986978004,0.380598190821164,1.15857357753257,0.8679165957601
"28/10/17PlymouthRochdale","Plymouth","Rochdale","28/10/17",1.99,1.77,3.42,2.09,3.37,15,2,24,18,1,1,0,0,0.733333333333333,1,1.53333333333333,1.2,1,1,1.2,1,0,1,1.66666666666667,0.666666666666667,1.33333333333333,0.466666666666667,0.466666666666667,"D",918.943931295943,984.761562231819,0.506018522820717,0.929301745213445,1.00513219941479
"28/10/17PortsmouthBradford","Portsmouth","Bradford","28/10/17",2.1,1.7,2.12,3.42,3.27,15,1,12,3,0,0,3,1,1.26666666666667,1.6,1.26666666666667,1.2,1,1.6,1.4,1.2,0,1,0.666666666666667,1.66666666666667,1.66666666666667,0.466666666666667,0.533333333333333,"A",982.336223579865,1078.31363188989,0.462685025544189,1.0100115279819,1.02375561039128
"28/10/17RotherhamGillingham","Rotherham","Gillingham","28/10/17",1.58,2.32,1.5,5.74,4.33,15,4,5,23,3,1,3,2,1.86666666666667,0.6,1.26666666666667,1.26666666666667,1.6,0.6,1.2,1,0,2,1,2,1,0.466666666666667,0.333333333333333,"A",1040.29728522538,886.65531233514,0.783704556055381,1.17361360092214,0.949567440089858
"28/10/17WalsallSouthend","Walsall","Southend","28/10/17",1.86,1.92,2.29,2.97,3.38,15,1,14,13,3,1,0,0,1.4,1.26666666666667,1.53333333333333,1.73333333333333,1.2,1,1,1.8,2.5,1.66666666666667,0.666666666666667,0.666666666666667,1.33333333333333,0.533333333333333,0.6,"A",994.671088716573,1013.12619857879,0.573639592500078,1.03476371017669,1.10583543536606
"28/10/17WiganBlackburn","Wigan","Blackburn","28/10/17",2.07,1.72,1.84,4.3,3.44,14,0,2,6,3,3,1,0,1.93333333333333,1.46153846153846,0.6,0.769230769230769,2.2,1.4,0.6,0.4,0,2.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667,0.466666666666667,0.384615384615385,"D",1129.97129066401,1043.29152104521,0.711344196904426,1.00573498894277,0.940073849071742
"31/10/17BlackburnFleetwood Town","Blackburn","Fleetwood Town","31/10/17",2.06,1.73,1.74,4.8,3.51,14.5,4,7,9,0,2,0,0,1.35714285714286,1.66666666666667,0.714285714285714,1.53333333333333,1,1.4,0.4,1,0,1.33333333333333,1,0.333333333333333,0.666666666666667,0.357142857142857,0.6,"D",1051.74528748497,1071.74367654137,0.571465372954992,0.893070156618155,1.07176477334668
"11/11/17BlackpoolPortsmouth","Blackpool","Portsmouth","11/11/17",2.03,1.76,2.99,2.33,3.28,15.5,5,12,14,0,0,1,1,1.33333333333333,1.1875,1.26666666666667,1.25,1,0.8,1.6,1.2,0,1,0.333333333333333,1.66666666666667,2,0.6,0.4375,"A",999.536624643963,963.828823033796,0.64759924312517,1.01242928501908,0.979046864057423
"11/11/17BradfordPlymouth","Bradford","Plymouth","11/11/17",1.73,2.07,1.58,5.55,3.96,16,1,3,24,1,1,0,1,1.5625,0.75,1.125,1.5,1.4,1,1.2,1,0,0.666666666666667,1,0.666666666666667,0.666666666666667,0.5,0.4375,"A",1096.82103243596,918.70318640804,0.806633313907352,0.992369584055614,0.922632418175447
"11/11/17DoncasterRotherham","Doncaster","Rotherham","11/11/17",1.85,1.93,2.29,2.99,3.38,16,2,17,7,1,1,0,3,1.125,1.8125,1.25,1.375,1.4,1.6,1.2,1.8,0,1,1.66666666666667,1.33333333333333,3,0.5,0.5,"D",962.38441402299,1008.9491040413,0.533675051654145,0.97287553212714,1.1991818079192
"11/11/17GillinghamBury","Gillingham","Bury","11/11/17",1.7,2.11,2.56,2.58,3.46,16,2,22,23,3,0,1,1,0.75,1.0625,1.25,1.5,1.2,1,1,1.4,3,1.66666666666667,0.333333333333333,1.33333333333333,1.33333333333333,0.375,0.5,"D",918.00349351922,884.593594271434,0.644574612172247,0.970254603945841,0.970142181948172
"11/11/17Milton Keynes DonsFleetwood Town","Milton Keynes Dons","Fleetwood Town","11/11/17",2.05,1.75,2.59,2.67,3.25,16,1,16,8,0,2,2,2,1.0625,1.6875,1.5,1.5625,1.2,1.4,2.6,1.2,3,1.66666666666667,1.33333333333333,2.33333333333333,1,0.25,0.625,"H",971.87773157634,1074.60229207667,0.453044289693652,1.05203483016533,1.10775516342106
"11/11/17OxfordNorthampton","Oxford","Northampton","11/11/17",1.73,2.05,1.81,4.11,3.68,16,3,10,21,0,1,2,0,1.625,0.8125,1.25,1.625,1.6,1,1.2,2,0.5,1.33333333333333,1.66666666666667,2,1,0.5625,0.4375,"A",1033.37653079917,920.717607897364,0.741056916613733,1.12813946521478,0.996888157342719
"11/11/17ScunthorpeBristol Rvs","Scunthorpe","Bristol Rvs","11/11/17",1.76,2.03,2.13,3.22,3.49,16,1,5,13,3,2,2,0,1.125,1.5625,0.8125,1.8125,1.4,1.6,1.6,1.2,3,2,0.666666666666667,1.33333333333333,1.66666666666667,0.25,0.75,"H",1077.92688045981,974.971505428479,0.730194836199936,0.960462631758092,1.26567804333018
"12/11/17AFC WimbledonPeterboro","AFC Wimbledon","Peterboro","12/11/17",1.77,2.02,2.46,2.74,3.37,15.5,4,21,9,0,1,1,0,0.5625,1.66666666666667,1.0625,1.4,0.8,0.8,1.2,1.6,0.5,1,1,1,1,0.125,0.6,"D",916.228774288551,992.993675604966,0.490265756425805,0.69616721615511,1.12368858752847
"18/11/17Bristol RvsAFC Wimbledon","Bristol Rvs","AFC Wimbledon","18/11/17",2.01,1.77,2.12,3.41,3.32,17,4,15,21,0,2,1,2,1.47058823529412,0.647058823529412,1.76470588235294,1.11764705882353,0.4,1.2,1.4,1,1.5,0.666666666666667,0.666666666666667,0.666666666666667,1.33333333333333,0.705882352941177,0.176470588235294,"A",964.179297743815,916.618144107269,0.663009966458902,1.22321743958121,0.732552957421452
"18/11/17BuryBlackburn","Bury","Blackburn","18/11/17",2.03,1.76,3.9,1.93,3.43,16,3,24,7,1,2,1,2,1.05882352941176,1.4,1.47058823529412,0.8,0.6,1.2,1.4,0.8,0,0.666666666666667,1.66666666666667,1.33333333333333,0.666666666666667,0.470588235294118,0.4,"A",890.376578718643,1048.88667194968,0.375309550661009,0.962861365245901,0.92305989326541
"18/11/17CharltonMilton Keynes Dons","Charlton","Milton Keynes Dons","18/11/17",1.91,1.87,1.86,4.13,3.47,16,4,3,14,1,1,0,0,1.53333333333333,1.05882352941176,1.06666666666667,1.41176470588235,1.4,1.2,0.4,1.8,1.5,1,1.66666666666667,0.333333333333333,2,0.4,0.235294117647059,"D",1087.36052574984,993.755957734863,0.719459716174067,1.01729040671837,1.01748761971268
"18/11/17Fleetwood TownDoncaster","Fleetwood Town","Doncaster","18/11/17",2.21,1.64,2.71,2.62,3.17,17,0,9,16,0,1,1,1,1.58823529411765,1.11764705882353,1.52941176470588,1.23529411764706,1,0.8,1,1.2,0,1.33333333333333,0.666666666666667,1,1.33333333333333,0.588235294117647,0.470588235294118,"D",1052.72406591814,961.037411384838,0.717226093649607,1.07137818267537,0.957587831918746
"18/11/17NorthamptonScunthorpe","Northampton","Scunthorpe","18/11/17",2.06,1.73,3.16,2.25,3.26,17,3,19,5,2,1,1,0,0.882352941176471,1.11764705882353,1.58823529411765,0.764705882352941,1.4,1.4,1,1.2,2.5,1.66666666666667,2,0.666666666666667,1,0.470588235294118,0.235294117647059,"A",950.359885573822,1088.71908814448,0.402873302646972,1.00022866308782,0.928241307039948
"18/11/17OldhamRochdale","Oldham","Rochdale","18/11/17",1.89,1.89,2.58,2.65,3.3,16,4,18,20,2,1,3,1,1.6875,1,2.1875,1.1875,2,1.2,1.8,1.2,1.5,2.66666666666667,1.33333333333333,2.66666666666667,1,0.75,0.4375,"H",1002.71755371066,985.002307119722,0.623617164212759,1.17653832849591,0.997918659368359
"18/11/17PeterboroBlackpool","Peterboro","Blackpool","18/11/17",1.64,2.19,2.05,3.31,3.6,16,1,8,13,2,2,2,3,1.6875,1.375,1.4375,1.375,1,1.2,1.2,1.8,0,1.33333333333333,1,1.33333333333333,2.33333333333333,0.625,0.625,"A",992.604305786248,973.632654834344,0.625313090449565,1.18241907822231,1.06394797735427
"18/11/17PlymouthOxford","Plymouth","Oxford","18/11/17",1.92,1.85,2.96,2.33,3.33,17,4,23,10,1,1,0,2,0.764705882352941,1.58823529411765,1.41176470588235,1.29411764705882,1,1.2,0.6,1.6,0,1,1.33333333333333,0.333333333333333,2.33333333333333,0.411764705882353,0.588235294117647,"A",950.968520617417,1003.73425312272,0.524781685245605,0.896654579004184,1.13191978534102
"18/11/17PortsmouthSouthend","Portsmouth","Southend","18/11/17",1.96,1.82,1.91,3.96,3.43,16.5,1,11,12,3,1,2,0,1.29411764705882,1.25,1.29411764705882,1.625,1.2,0.8,1.6,1.6,0,1,1,2,0.333333333333333,0.470588235294118,0.5625,"H",989.732792843415,1036.07178172339,0.533998372529714,1.02886685140613,1.0698717476843
"18/11/17RotherhamShrewsbury","Rotherham","Shrewsbury","18/11/17",1.96,1.82,2.2,3.22,3.34,16.5,3,6,1,1,0,1,1,1.76470588235294,1.5,1.35294117647059,0.625,1.6,1.4,2,0.6,0,1.66666666666667,1.66666666666667,2.33333333333333,0.333333333333333,0.470588235294118,0.3125,"A",1010.29610667945,1098.04379933328,0.474481198723324,1.1803379462232,0.841783372670406
"18/11/17WalsallGillingham","Walsall","Gillingham","18/11/17",1.93,1.85,1.94,3.85,3.42,16.5,1,17,22,0,1,1,1,1.3125,0.764705882352941,1.5,1.23529411764706,1.2,1.4,0.8,1,2.5,1.33333333333333,1.66666666666667,0.666666666666667,1.33333333333333,0.5,0.352941176470588,"A",971.72550557197,912.220509072011,0.678195353777803,1.00111139835247,0.962972943528109
"18/11/17WiganBradford","Wigan","Bradford","18/11/17",1.92,1.86,1.62,5.4,3.79,16.5,3,2,4,0,0,0,1,1.8125,1.47058823529412,0.5625,1.11764705882353,1.8,0.6,0.6,1.2,0,1.33333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.4375,0.470588235294118,"A",1121.51752422425,1064.55569822658,0.674991962400878,0.955448239495634,0.964428210063976
"21/11/17BlackpoolGillingham","Blackpool","Gillingham","21/11/17",1.86,1.91,1.82,4.21,3.56,17.5,2,12,20,1,1,0,0,1.35294117647059,0.777777777777778,1.29411764705882,1.16666666666667,1.2,1.4,1.6,1,0,1,1.66666666666667,1.33333333333333,0.666666666666667,0.588235294117647,0.333333333333333,"D",998.645181201121,939.348323047235,0.677933856265303,1.02766505523034,0.934802093061354
"21/11/17BradfordScunthorpe","Bradford","Scunthorpe","21/11/17",2.11,1.7,2.25,3.18,3.24,18,3,3,4,2,3,1,0,1.5,1.22222222222222,1.11111111111111,0.722222222222222,0.8,2,0.8,0.8,2.5,1,2.33333333333333,0.666666666666667,0.666666666666667,0.5,0.277777777777778,"A",1091.55537803585,1104.83402010796,0.580911090600943,0.979004549893828,0.941815525039173
"21/11/17BuryShrewsbury","Bury","Shrewsbury","21/11/17",2.06,1.74,3.3,2.19,3.28,17.5,1,24,1,0,2,3,1,1,1.52941176470588,1.55555555555556,0.647058823529412,0.4,1.6,1.6,0.6,3,0.333333333333333,1,1.66666666666667,0.666666666666667,0.5,0.352941176470588,"H",875.364196326783,1117.02304770399,0.271278139316309,0.979719496188291,0.850527103370493
"21/11/17CharltonRochdale","Charlton","Rochdale","21/11/17",1.85,1.93,1.9,3.87,3.53,16.5,3,5,22,2,1,2,3,1.5625,1,1.125,1.29411764705882,1.2,1.4,0.6,1.6,3.5,1.33333333333333,1,0.666666666666667,1.33333333333333,0.4375,0.470588235294118,"H",1078.58213394189,969.946990801686,0.736587404225017,1.04505092166552,1.01601881123831
"21/11/17Milton Keynes DonsSouthend","Milton Keynes Dons","Southend","21/11/17",1.87,1.9,2.47,2.74,3.33,17.5,2,13,14,2,0,2,1,1.11111111111111,1.17647058823529,1.44444444444444,1.58823529411765,1.6,0.6,1.8,1,3,1,0.666666666666667,1.33333333333333,0.333333333333333,0.277777777777778,0.529411764705882,"D",1002.53434954281,1017.43171726174,0.578640759728996,1.04525351634263,1.03581702158001
"21/11/17OldhamAFC Wimbledon","Oldham","AFC Wimbledon","21/11/17",2.03,1.76,2.28,3.1,3.27,17.5,0,15,19,3,3,1,1,1.76470588235294,0.777777777777778,2.11764705882353,1.11111111111111,2.4,1.6,2,1.2,0,2.33333333333333,1.66666666666667,1.66666666666667,1.33333333333333,0.764705882352941,0.222222222222222,"D",1017.7728700287,943.138540380404,0.696900715870853,1.19787826660276,0.761326600777383
"21/11/17OxfordBlackburn","Oxford","Blackburn","21/11/17",1.98,1.8,3.45,2.08,3.37,17,6,7,6,4,3,0,0,1.72222222222222,1.5,1.22222222222222,0.75,1.8,1.8,1.6,0.6,0,1.66666666666667,1.66666666666667,1.33333333333333,0.666666666666667,0.611111111111111,0.4375,"A",1024.7255244083,1063.89905434154,0.544246710024576,1.16454432968107,0.939221165396588
"21/11/17PeterboroPortsmouth","Peterboro","Portsmouth","21/11/17",1.81,1.97,2.46,2.72,3.42,17.5,3,11,10,0,1,1,0,1.58823529411765,1.27777777777778,1.41176470588235,1.22222222222222,1,1,1.2,1.6,0,1,1.33333333333333,1,1,0.588235294117647,0.444444444444444,"H",967.591779419472,1008.37285730507,0.541950524068193,1.14209603588741,0.99611733830023
"21/11/17PlymouthNorthampton","Plymouth","Northampton","21/11/17",1.95,1.84,2.56,2.68,3.31,18,2,23,21,0,0,4,3,0.722222222222222,0.833333333333333,1.55555555555556,1.66666666666667,0.8,1.4,1.2,1.4,0,0.666666666666667,1,1.66666666666667,1.33333333333333,0.444444444444444,0.5,"H",929.97724933183,934.244953610338,0.593483515853356,0.922498236345692,1.01485559448901
"21/11/17WalsallFleetwood Town","Walsall","Fleetwood Town","21/11/17",2.29,1.59,2.35,3.11,3.13,17.5,6,18,9,0,0,1,0,1.23529411764706,1.5,1.47058823529412,1.44444444444444,1,0.8,0.8,0.8,2,1,0.666666666666667,0.666666666666667,1,0.470588235294118,0.555555555555556,"H",944.597691596746,1044.03502429543,0.457737402065857,0.971824843945003,1.0178092735416
"21/11/17WiganDoncaster","Wigan","Doncaster","21/11/17",2.01,1.77,1.72,4.88,3.56,17.5,3,2,17,1,0,2,0,1.76470588235294,1.05555555555556,0.647058823529412,1.16666666666667,1.6,0.8,0.8,1,0,1.33333333333333,0.666666666666667,1,0.333333333333333,0.470588235294118,0.444444444444444,"H",1094.51784441498,969.726453007556,0.754231415649075,0.969888856312305,0.909708440322809
"25/11/17AFC WimbledonWalsall","AFC Wimbledon","Walsall","25/11/17",2.22,1.63,2.13,3.5,3.21,18.5,3,19,15,0,4,0,2,0.736842105263158,1.38888888888889,1.05263157894737,1.5,1,1.6,1,1,2.5,1.66666666666667,1.33333333333333,1,1.33333333333333,0.210526315789474,0.5,"A",951.014565593505,966.288197382951,0.578112667433642,0.723260270738513,1.04113388338151
"25/11/17BlackburnBristol Rvs","Blackburn","Bristol Rvs","25/11/17",1.65,2.19,1.75,4.18,3.89,17.5,3,6,17,4,1,2,3,1.64705882352941,1.44444444444444,0.823529411764706,1.83333333333333,2.4,0.6,0.8,1.8,0,3,1,1.33333333333333,1.33333333333333,0.470588235294118,0.722222222222222,"H",1085.6689267443,937.65890147068,0.778158391639505,0.995304703147302,1.27126368933926
"25/11/17DoncasterMilton Keynes Dons","Doncaster","Milton Keynes Dons","25/11/17",2.05,1.73,1.82,4.35,3.45,19,3,18,13,0,1,3,1,1,1.10526315789474,1.26315789473684,1.42105263157895,0.4,1.6,1.4,1.8,0,0.333333333333333,1.33333333333333,1.33333333333333,1,0.473684210526316,0.263157894736842,"H",959.895713534988,999.388717341368,0.54379061908587,0.926085776713988,1.03160769964892
"25/11/17Fleetwood TownBlackpool","Fleetwood Town","Blackpool","25/11/17",2.06,1.73,2.45,2.85,3.22,18.5,0,12,10,2,1,4,1,1.52631578947368,1.33333333333333,1.57894736842105,1.27777777777778,1.2,1,1.4,1.6,0,0.666666666666667,1.33333333333333,1.66666666666667,1.33333333333333,0.578947368421053,0.555555555555556,"D",1022.34451850922,991.527829054303,0.641147379729144,1.09039785112145,1.01907160824366
"25/11/17GillinghamOldham","Gillingham","Oldham","25/11/17",1.89,1.89,2.98,2.32,3.34,18.5,0,20,16,1,0,1,0,0.789473684210526,1.66666666666667,1.15789473684211,2,1.4,2.2,1,1.8,2,1,1.66666666666667,0.666666666666667,1.33333333333333,0.315789473684211,0.722222222222222,"D",946.465675194053,1009.89684481559,0.50945228074294,0.926985176266449,1.13798435327262
"25/11/17NorthamptonBury","Northampton","Bury","25/11/17",1.81,1.96,2.55,2.65,3.34,19,0,21,24,0,1,2,0,0.789473684210526,1,1.68421052631579,1.47368421052632,1,0.6,1.4,1.4,4,0.666666666666667,0.666666666666667,2,1.33333333333333,0.473684210526316,0.473684210526316,"D",917.984299562027,904.513073092767,0.61786566449195,1.00747333126642,0.954248351089468
"25/11/17PortsmouthPlymouth","Portsmouth","Plymouth","25/11/17",1.96,1.82,1.58,5.8,3.83,19,1,11,23,1,2,2,0,1.26315789473684,0.789473684210526,1.26315789473684,1.47368421052632,1,1,1.6,1,0,1.66666666666667,1,1.33333333333333,1.33333333333333,0.473684210526316,0.421052631578947,"H",990.05087953184,946.237903380142,0.658172378915423,0.998846458036652,0.915787799077508
"25/11/17RochdalePeterboro","Rochdale","Peterboro","25/11/17",1.68,2.13,2.41,2.74,3.5,18,2,22,7,1,2,2,1,1,1.61111111111111,1.33333333333333,1.38888888888889,1.2,1.2,1.6,1.2,4.5,1,1.33333333333333,2,1.33333333333333,0.5,0.611111111111111,"H",959.410488898029,985.913757192698,0.562271785102732,1.02263134092565,1.14522510182431
