"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"21/09/2018SassuoloEmpoli","Sassuolo","Empoli","21/09/2018",1.84,1.96,2.13,3.55,3.36,4,4,6,15,1,0,2,1,2.25,0.75,1.75,0.75,2.25,0.75,1.75,0.75,3.5,2.66666666666667,0.333333333333333,2.33333333333333,1,0.75,0.25,"H",1034.78329698115,869.17595779246,0.795151933430043,1.07022323177361,0.929570402539459
"22/09/2018FiorentinaSpal","Fiorentina","Spal","22/09/2018",1.97,1.82,1.62,6.01,3.8,4,3,6,3,1,2,1,0,2,1,0.75,0.25,2,1,0.75,0.25,1,0.666666666666667,1,0.666666666666667,0.333333333333333,0.25,0,"H",1066.92296842178,1022.95982404011,0.658366875965368,1.05802982363313,0.870548928893403
"22/09/2018ParmaCagliari","Parma","Cagliari","22/09/2018",2.11,1.71,2.38,3.17,3.21,4,2,16,12,1,1,0,1,1,1,1.25,1.25,1,1,1.25,1.25,0,0.666666666666667,1.33333333333333,1,1,0.5,0.25,"H",999.208153643788,962.543267259089,0.648855568282374,0.970568596876943,0.972555047598646
"22/09/2018SampdoriaInter","Sampdoria","Inter","22/09/2018",1.76,2.04,4.21,1.84,3.77,4,1,5,14,1,0,1,1,2.25,1.25,0.5,1,2.25,1.25,0.5,1,3.5,3,1.66666666666667,0.333333333333333,1,0.5,0.5,"A",1006.52084613165,1073.47619162639,0.504381419457807,1.10997799327934,1.02499601859494
"23/09/2018BolognaRoma","Bologna","Roma","23/09/2018",1.81,1.98,5.2,1.7,3.77,4,2,19,11,0,2,1,2,0,1.75,1.25,1.75,0,1.75,1.25,1.75,2.25,0,2,1.33333333333333,2.33333333333333,0.25,0.75,"H",840.245072561921,1176.62957199617,0.177492032817811,0.836606870127821,1.05300926769965
"23/09/2018ChievoUdinese","Chievo","Udinese","23/09/2018",2.21,1.65,2.97,2.52,3.16,4,2,18,13,2,1,2,1,1.25,1,2.75,1,1.25,1,2.75,1,2,1,0.666666666666667,2.66666666666667,0.666666666666667,0.75,0.25,"A",933.539100734597,920.62375428448,0.617109831301952,1.05973889926435,1.00569452082583
"23/09/2018FrosinoneJuventus","Frosinone","Juventus","23/09/2018",1.53,2.47,15.54,1.18,7.1,4,2,20,1,0,2,5,1,0,2.25,2.5,1,0,2.25,2.5,1,0,0,2,2,0.666666666666667,0.5,0.75,"A",945.081831543754,1334.69989265149,0.137066705869847,0.993883437563669,1.08106351009495
"23/09/2018LazioGenoa","Lazio","Genoa","23/09/2018",1.6,2.29,1.45,6.98,4.65,3.5,5,10,9,1,1,0,0,0.75,2,1,2,0.75,2,1,2,4,0.666666666666667,2,0.666666666666667,2,0.25,0.666666666666667,"H",1119.2801747892,936.491366420926,0.810792720662304,1.25163324919785,0.964355529983895
"23/09/2018MilanAtalanta","Milan","Atalanta","23/09/2018",1.89,1.9,2.03,3.74,3.44,3.5,4,16,15,1,0,1,2,1.66666666666667,1.75,1.66666666666667,1.5,1.66666666666667,1.75,1.66666666666667,1.5,1.5,1.66666666666667,1,1.66666666666667,2,0.666666666666667,0.5,"D",1128.7585588608,1062.76282400946,0.68629505250912,1.05028715753595,1.01871948529085
"23/09/2018TorinoNapoli","Torino","Napoli","23/09/2018",1.77,2.03,4.43,1.8,3.74,4,4,12,4,1,1,1,0,1,1.5,1,1.5,1,1.5,1,1.5,5.25,1.33333333333333,1.33333333333333,1,1.66666666666667,0.25,0.75,"A",1061.58811616267,1269.9925043272,0.310727628642384,1.0145458682763,1.08172725089471
"25/09/2018InterFiorentina","Inter","Fiorentina","25/09/2018",1.81,1.98,1.67,5.37,3.83,5,3,9,3,1,3,0,0,1.2,2.2,0.8,0.6,1.2,2.2,0.8,0.6,5,1.33333333333333,1.33333333333333,0.333333333333333,0.666666666666667,0.4,0.4,"H",1093.65145154204,1080.58829626362,0.617310980000294,0.991764592913258,1.07405036314797
"26/09/2018AtalantaTorino","Atalanta","Torino","26/09/2018",1.79,2.01,1.84,4.3,3.68,5,0,12,15,2,1,2,3,1.8,1,1.6,1.4,1.8,1,1.6,1.4,2.5,0.666666666666667,1,1.66666666666667,1.33333333333333,0.6,0.4,"D",1070.21462288019,1049.1590104333,0.628119569865473,1.04395315608574,1.03777437095973
