"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"16/10/2020DerbyWatford","Derby","Watford","16/10/2020",2.36,1.59,3.69,2.16,3.16,4,1,21,7,1,0,0,1,0.5,0.5,2,0.25,0.5,0.5,2,0.25,0,0.666666666666667,0.333333333333333,2,0.333333333333333,0.5,0,"A",990.677109822035,1012.61908264583,0.568723285617446,1.11540348653907,0.869865074275401
"17/10/2020BarnsleyBristol City","Barnsley","Bristol City","17/10/2020",1.98,1.83,2.73,2.62,3.28,4,4,22,1,1,2,2,1,0.25,2,1.25,0.5,0.25,2,1.25,0.5,3.66666666666667,0.333333333333333,2,1.33333333333333,0.333333333333333,0.25,0.5,"D",934.511647206024,1027.41093635134,0.467092894590513,0.820573875586071,0.989896046266674
"17/10/2020BirminghamSheffield Weds","Birmingham","Sheffield Weds","17/10/2020",2.27,1.63,2.67,2.8,3.12,4,1,8,13,1,1,1,1,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.75,3.125,0.666666666666667,0.333333333333333,0.666666666666667,1,0,0,"A",920.24792702242,914.113003518212,0.607846184466157,0.992796318197106,1.079049730611
"17/10/2020BlackburnNott'm Forest","Blackburn","Nott'm Forest","17/10/2020",2.04,1.78,1.96,3.82,3.54,4,1,7,23,0,1,0,2,2.75,0.25,0.75,1.75,2.75,0.25,0.75,1.75,3,3,0.333333333333333,0,1.66666666666667,0.75,0.25,"A",1009.93761066451,912.687352887772,0.723675971035441,1.23681520402967,0.920309443647908
"17/10/2020BournemouthQPR","Bournemouth","QPR","17/10/2020",1.86,1.94,1.74,4.77,3.74,4,0,3,9,3,1,1,1,2,1.5,1,1.25,2,1.5,1,1.25,0,1.66666666666667,1.33333333333333,0.666666666666667,1.66666666666667,0.5,0.25,"D",1061.43992966121,951.78873260803,0.737720720597079,1.01812859173322,1.17619690763518
"17/10/2020BrentfordCoventry","Brentford","Coventry","17/10/2020",1.86,1.95,1.59,5.65,4.07,4,2,15,19,2,1,4,3,1.5,1.25,1.5,1.75,1.5,1.25,1.5,1.75,0,2,1.33333333333333,1.66666666666667,1.66666666666667,0.5,0.75,"H",1061.17144529911,976.36380373098,0.709126234727873,1.12670375528564,1.02433448981971
"17/10/2020LutonStoke","Luton","Stoke","17/10/2020",2.23,1.66,3.13,2.37,3.23,4,2,6,14,2,1,0,1,1.25,0.5,0.5,0.75,1.25,0.5,0.5,0.75,2.5,1.33333333333333,0.666666666666667,0.666666666666667,1,0.25,0,"A",1022.77616020908,1016.50741296076,0.608029901867057,0.986628740417655,0.990558055425529
"17/10/2020MiddlesbroughReading","Middlesbrough","Reading","17/10/2020",2.17,1.68,2.18,3.51,3.22,4,0,10,2,2,1,1,0,1,1.75,1,0.25,1,1.75,1,0.25,2.16666666666667,1.33333333333333,1.66666666666667,1,0.333333333333333,0.25,0.25,"D",961.690115840706,1030.91129482162,0.501120781416848,0.95238125743416,1.01021619745116
"17/10/2020RotherhamNorwich","Rotherham","Norwich","17/10/2020",1.99,1.82,3.66,2.02,3.49,4,3,12,18,1,0,1,1,0.75,0.75,0.75,1,0.75,0.75,0.75,1,3.5,0.666666666666667,0.666666666666667,1,1.33333333333333,0,0.25,"A",863.654067219707,1111.69622324339,0.264075455568711,1.16234922696701,1.22169987811164
"17/10/2020SwanseaHuddersfield","Swansea","Huddersfield","17/10/2020",2.11,1.72,1.96,4.08,3.36,4,3,4,20,2,1,1,1,1.25,0.5,0.25,1.25,1.25,0.5,0.25,1.25,3,1.33333333333333,0.666666666666667,0.333333333333333,1.33333333333333,0.25,0.25,"A",1088.33019551299,948.261674054696,0.770166482300477,0.985532028914766,0.955280083355463
