GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
27/08/2022DerbyPeterboro,Derby,Peterboro,27/08/2022,1.84,1.92,3.72,1.94,5.0,8,2,0,4,0,0,0.6,2.4,0.4,0.8,0.6,2.4,0.4,0.8,0.0,0.6666666666666666,2.0,0.2,0.6,1017.684052400835,1091.865073466049,0.4939833174477968,0.9077548350402286,1.0744383020861108,1
27/08/2022IpswichBarnsley,Ipswich,Barnsley,27/08/2022,2.01,1.78,5.4,1.63,5.0,1,15,3,0,0,3,2.0,1.0,0.4,1.2,2.0,1.0,0.4,1.2,0.0,2.3333333333333335,1.3333333333333333,0.6,0.6,1082.9118594967804,966.5447694486204,0.7451319218718743,0.8674623078034039,0.9595958415899274,1
27/08/2022LincolnFleetwood Town,Lincoln,Fleetwood Town,27/08/2022,1.95,1.82,3.43,2.1,5.0,17,13,0,0,4,0,0.8,0.8,1.4,0.8,0.8,0.8,1.4,0.8,2.0,1.0,0.3333333333333333,0.4,0.4,986.3615716002114,922.3127163029877,0.6838771170272917,0.9721502837804687,1.0531342486742385,1
27/08/2022MorecambeMilton Keynes Dons,Morecambe,Milton Keynes Dons,27/08/2022,2.07,1.73,2.17,3.36,5.0,23,22,1,1,1,1,0.4,0.6,1.2,1.4,0.4,0.6,1.2,1.4,3.0,0.6666666666666666,1.0,0.2,0.4,910.1319220435938,1079.1354776022524,0.36125752800209804,1.0415748893200003,0.8933149971926361,1
27/08/2022PlymouthBolton,Plymouth,Bolton,27/08/2022,1.98,1.8,2.9,2.38,5.0,5,7,3,0,0,2,1.6,1.0,1.4,0.6,1.6,1.0,1.4,0.6,2.0,2.0,0.3333333333333333,0.6,0.2,1121.719139902592,1042.8175965308865,0.7020640660154983,0.9524088503391388,0.9516365058440939,0
27/08/2022Port ValePortsmouth,Port Vale,Portsmouth,27/08/2022,1.97,1.81,2.4,2.87,5.0,11,3,2,3,0,1,1.0,2.4,1.4,1.0,1.0,2.4,1.4,1.0,0.0,1.0,3.0,0.6,0.6,1012.0628076054251,1035.6288493687707,0.5664287972548018,0.9678419113842823,0.9374947438704401,0
27/08/2022Sheffield WedsForest Green,Sheffield Weds,Forest Green,27/08/2022,1.89,1.88,5.65,1.58,4.5,4,21,2,0,0,3,1.4,1.0,1.0,1.75,1.4,1.0,1.0,1.75,0.0,1.0,0.6666666666666666,0.2,0.75,1125.0638851168067,981.8275347453177,0.7733784561148556,1.080718911275735,1.047717328864736,1
27/08/2022WycombeCharlton,Wycombe,Charlton,27/08/2022,1.95,1.83,3.18,2.26,5.0,14,6,3,1,0,1,1.6,1.8,1.6,1.0,1.6,1.8,1.6,1.0,2.5,1.6666666666666667,2.0,1.0,0.4,1032.269993584434,1004.3870616252082,0.6372526117796024,1.1466550095144143,0.8738570260783352,0
03/09/2022AccringtonIpswich,Accrington,Ipswich,03/09/2022,1.97,1.81,1.84,4.12,5.5,11,1,0,2,0,2,1.6,2.0,1.4,0.6666666666666666,1.6,2.2,1.4,0.6,3.0,1.6666666666666667,2.0,0.4,0.6666666666666666,1019.8931390379772,1073.1065826219053,0.5241390161811637,1.2240820781583028,0.9074576237180738,0
03/09/2022BoltonCharlton,Bolton,Charlton,03/09/2022,2.0,1.78,3.32,2.16,6.0,10,8,0,1,2,1,0.8333333333333334,1.6666666666666667,0.8333333333333334,1.0,0.8,1.6,0.8,0.8,3.25,0.3333333333333333,2.3333333333333335,0.16666666666666666,0.3333333333333333,1030.9001591715064,1009.8771660963922,0.6280757247081804,0.946053450287971,0.8650482503403893,1
03/09/2022Bristol RvsMorecambe,Bristol Rvs,Morecambe,03/09/2022,1.92,1.86,3.69,1.97,6.0,16,23,1,0,1,4,1.3333333333333333,0.3333333333333333,1.5,1.6666666666666667,1.4,0.4,1.4,2.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,936.4558277960913,895.6816209235099,0.6542260268115514,0.9291320510848678,1.07905022180492,1
03/09/2022CambridgeLincoln,Cambridge,Lincoln,03/09/2022,1.97,1.8,2.81,2.44,6.0,7,18,4,2,3,2,1.5,1.0,1.6666666666666667,1.5,1.6,1.0,2.0,1.6,3.5,2.0,1.3333333333333333,0.5,0.5,1045.9180400303342,979.0064869191198,0.6874288592644776,1.0541113532408752,0.9995064941599985,0
03/09/2022DerbyPlymouth,Derby,Plymouth,03/09/2022,2.02,1.76,4.29,1.86,6.0,6,5,2,2,1,0,0.8333333333333334,1.6666666666666667,0.5,1.1666666666666667,0.8,1.8,0.6,1.4,0.0,0.6666666666666666,2.0,0.3333333333333333,0.5,1037.924719702923,1133.636577261972,0.4630650650254414,0.9182102253540649,0.9468212635967933,1
03/09/2022ExeterMilton Keynes Dons,Exeter,Milton Keynes Dons,03/09/2022,2.07,1.72,3.26,2.2,6.0,9,13,0,4,0,0,1.5,1.1666666666666667,0.8333333333333334,1.1666666666666667,1.6,1.4,0.8,1.2,0.0,1.0,2.3333333333333335,0.5,0.5,984.3757950924233,1093.5857787223363,0.44381064427680006,0.9454669988490254,0.925456014489448,0
03/09/2022Fleetwood TownWycombe,Fleetwood Town,Wycombe,03/09/2022,1.98,1.8,2.49,2.76,6.0,12,14,2,1,2,1,1.0,1.5,1.0,1.5,1.0,1.2,0.8,1.8,2.1666666666666665,0.6666666666666666,1.6666666666666667,0.5,0.8333333333333334,929.6678009840793,1026.7798891132497,0.46106157443563317,1.0827693396116045,1.1350963374134027,0
