"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"19/09/2021ParmaCremonese","Parma","Cremonese","19/09/2021",1.96,1.84,1.97,3.98,3.26,3,3,7,9,4,2,0,0,2.33333333333333,1.66666666666667,0.666666666666667,0.333333333333333,2.33333333333333,1.66666666666667,0.666666666666667,0.333333333333333,1,2.33333333333333,1.66666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,"A",1137.48010404463,1045.99907239601,0.716985880336071,0.954136641008051,0.949283636567338
"20/09/2021FrosinoneBrescia","Frosinone","Brescia","20/09/2021",1.96,1.83,2.24,3.27,3.15,4,4,6,2,2,2,0,2,1.5,3,0.5,1,1.5,3,0.5,1,2,1.33333333333333,3.33333333333333,0,1.33333333333333,0.25,0.75,"D",1048.91820230566,1137.31877188994,0.47354413857119,0.873975797324828,1.30621557448062
"21/09/2021AlessandriaAscoli","Alessandria","Ascoli","21/09/2021",2.04,1.76,2.55,2.84,3.1,4,4,18,6,2,0,3,2,1.5,1.25,3,1,1.5,1.25,3,1,0,1,1.33333333333333,2.66666666666667,1.33333333333333,0.75,0.25,"A",951.011593513004,1063.54589253288,0.439092203949235,1.09909691933995,0.981224198785328
"21/09/2021BeneventoCittadella","Benevento","Cittadella","21/09/2021",1.98,1.81,2.11,3.59,3.18,4,5,9,5,2,1,0,0,1.5,1.5,1,1,1.5,1.5,1,1,2,0.666666666666667,1.66666666666667,0.333333333333333,1.33333333333333,0.25,0.25,"H",1177.45791095138,1061.1071818997,0.74511400366343,1.07248479710287,0.854841344004944
"21/09/2021CosenzaComo","Cosenza","Como","21/09/2021",2.13,1.7,2.78,2.55,3.18,4,2,14,16,1,0,1,2,1,0.75,2,1.5,1,0.75,2,1.5,0,1.33333333333333,0.333333333333333,2.33333333333333,1.33333333333333,0.5,0.25,"H",921.895805428218,973.187612242576,0.526897273292831,0.968804267495709,0.972826353726923
"21/09/2021CrotoneLecce","Crotone","Lecce","21/09/2021",1.77,2.04,2.84,2.4,3.36,4,3,15,12,2,3,2,2,1.75,1,2.25,1.5,1.75,1,2.25,1.5,2.5,1.66666666666667,1.33333333333333,2.33333333333333,1,0.75,0.5,"A",1087.65515382844,1081.34674110762,0.608084366346324,1.15678878962303,1.20494544455873
"21/09/2021PisaMonza","Pisa","Monza","21/09/2021",2.14,1.69,2.76,2.66,3.02,4,3,1,10,3,1,1,1,2.5,0.75,0.5,0.5,2.5,0.75,0.5,0.5,2,3,1,0.666666666666667,0.666666666666667,0.5,0,"H",1051.26651373228,1083.9846750564,0.553447838633306,1.19241112245945,0.868980816699726
"21/09/2021PordenoneReggina","Pordenone","Reggina","21/09/2021",2.34,1.59,2.84,2.63,2.98,4,2,20,7,0,2,1,1,0,1.5,2.75,1,0,1.5,2.75,1,2.5,0,2,3.33333333333333,1.33333333333333,0.5,0.5,"D",900.125722820953,1070.607833916,0.359295895618376,0.955995713806619,0.977653898517367
"21/09/2021SpalVicenza","Spal","Vicenza","21/09/2021",2.1,1.72,1.84,4.42,3.37,4,5,13,19,1,1,2,3,1.75,0.5,1,2,1.75,0.5,1,2,3.5,2.33333333333333,0.666666666666667,1,2.33333333333333,0.5,0.5,"H",1016.52993572451,916.469227189044,0.726899442922833,0.978057017166599,1.02607316245519
"22/09/2021TernanaParma","Ternana","Parma","22/09/2021",2.03,1.77,2.92,2.49,3.09,4,4,17,10,1,1,1,2,1,2,2.5,1,1,2,2.5,1,2,1.33333333333333,2,2.66666666666667,0.666666666666667,0.5,0.75,"H",862.174736560973,1108.80066735245,0.265662702777485,1.2987554241467,0.969635364903986
