GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
01/09/2022LeicesterMan United,Leicester,Man United,01/09/2022,1.63,2.3,2.07,3.41,4.0,20,12,1,1,2,0,1.5,1.0,2.5,1.75,1.5,1.0,2.5,1.75,3.0,1.3333333333333333,1.0,1.0,0.75,1019.1216397479177,1096.1957237960708,0.48982098128275325,1.231137890930673,1.1104538875357475
03/09/2022EvertonLiverpool,Everton,Liverpool,03/09/2022,1.58,2.4,1.4,7.77,5.0,17,6,1,2,1,1,0.8,3.0,1.2,1.2,0.8,3.0,1.2,1.2,2.3333333333333335,1.0,4.0,0.2,0.8,977.4767730840078,1306.1220918879285,0.18408957157923161,1.0181992507748816,1.2440680722350332
03/09/2022BrentfordLeeds,Brentford,Leeds,03/09/2022,1.75,2.1,3.33,2.17,5.0,11,7,1,1,1,1,2.0,1.6,1.4,1.0,2.0,1.6,1.4,1.0,3.5,1.3333333333333333,1.3333333333333333,0.6,0.6,1026.5548501106416,1030.4279243008584,0.5940315979495029,1.1334155488629931,1.13624865420603
03/09/2022ChelseaWest Ham,Chelsea,West Ham,03/09/2022,1.74,2.12,6.03,1.55,5.0,9,14,1,1,2,1,1.2,0.4,1.6,1.2,1.2,0.4,1.6,1.2,2.25,1.0,0.6666666666666666,0.8,0.0,1140.5984768999422,1041.1563632008572,0.7261919803124932,1.0683282566561692,0.9707861525316247
03/09/2022NewcastleCrystal Palace,Newcastle,Crystal Palace,03/09/2022,2.05,1.79,3.8,2.05,5.0,12,13,1,1,2,1,1.4,1.4,1.2,1.8,1.4,1.4,1.2,1.8,1.4,1.6666666666666667,2.0,0.4,0.4,1128.2397314558714,1060.4205155558077,0.6885504406228442,0.9748758731326752,0.9658469815252066
03/09/2022Nott'm ForestBournemouth,Nott'm Forest,Bournemouth,03/09/2022,2.1,1.75,3.89,2.02,5.0,15,16,0,0,6,0,0.4,0.4,2.2,3.2,0.4,0.4,2.2,3.2,0.0,0.3333333333333333,0.0,0.2,0.6,994.988246798837,927.6315076338533,0.6879792423735078,0.9702241249476512,1.1857129534500979
03/09/2022TottenhamFulham,Tottenham,Fulham,03/09/2022,1.62,2.32,6.54,1.49,5.0,3,8,1,2,1,1,2.0,1.6,0.8,1.4,2.0,1.6,0.8,1.4,2.5,1.3333333333333333,2.0,0.4,0.8,1218.6811718080019,964.0109195835076,0.8663369925607368,1.1180204598110681,0.8933011708323271
03/09/2022WolvesSouthampton,Wolves,Southampton,03/09/2022,2.02,1.81,3.33,2.24,5.0,18,10,0,2,0,1,0.4,1.4,0.8,1.8,0.4,1.4,0.8,1.8,2.875,0.3333333333333333,1.3333333333333333,0.2,0.8,979.8212918017784,989.2754360609398,0.5862610532424379,0.7981576101403366,1.1807210211141486
03/09/2022Aston VillaMan City,Aston Villa,Man City,03/09/2022,1.52,2.54,1.34,8.75,5.0,19,2,1,6,2,0,0.8,3.8,1.8,1.0,0.8,3.8,1.8,1.0,3.8333333333333335,0.6666666666666666,4.333333333333333,0.6,0.8,970.288154546751,1360.3811492769491,0.13674368446296514,1.0350881492078368,1.5440945653964269
04/09/2022BrightonLeicester,Brighton,Leicester,04/09/2022,1.97,1.86,4.43,1.87,5.0,4,20,1,0,2,1,1.2,1.2,0.6,2.2,1.2,1.2,0.6,2.2,2.2,1.3333333333333333,0.6666666666666666,0.4,0.8,1108.3870608062534,999.5288004966076,0.7368365774922928,0.8676241770393734,1.1875916497075139
