GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
16/10/2020NimesParis SG,Nimes,Paris SG,16/10/2020,1.55,2.44,1.41,7.19,6.0,13,4,1,6,0,1,1.5,2.0,1.1666666666666667,0.5,1.0,2.4,1.4,0.4,4.0,0.6666666666666666,3.6666666666666665,0.5,0.3333333333333333,1026.310805391695,1250.536522891758,0.2915651551489766,1.158149399333236,1.4006675593345534,1
17/10/2020ReimsLorient,Reims,Lorient,17/10/2020,2.18,1.68,3.56,2.11,6.0,19,17,2,1,2,3,0.8333333333333334,1.5,1.6666666666666667,2.1666666666666665,0.6,1.2,1.6,2.4,0.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1030.874489101395,881.4466107127499,0.7795641750566346,0.8245059875905089,1.2595587021133354,1
17/10/2020MarseilleBordeaux,Marseille,Bordeaux,17/10/2020,2.12,1.72,3.79,2.03,6.0,10,9,1,3,1,0,1.1666666666666667,1.0,1.1666666666666667,0.3333333333333333,0.8,1.2,1.0,0.4,1.5,1.0,1.3333333333333333,0.16666666666666666,0.3333333333333333,1144.197175172733,1006.1803098076456,0.7680692982005609,0.9737924980358399,0.9449306484857765,1
18/10/2020StrasbourgLyon,Strasbourg,Lyon,18/10/2020,2.03,1.77,2.14,3.46,6.0,18,14,0,1,3,1,0.6666666666666666,1.1666666666666667,2.1666666666666665,0.8333333333333334,0.6,0.6,2.0,0.8,3.3333333333333335,1.0,0.6666666666666666,0.5,0.3333333333333333,943.2581855501546,1081.0613832902854,0.4036434997637574,0.9802530009187364,1.0243604320508095,1
18/10/2020AngersMetz,Angers,Metz,18/10/2020,2.29,1.62,3.84,2.04,6.0,12,15,1,3,6,1,1.1666666666666667,1.0,2.3333333333333335,1.0,1.2,1.2,2.8,1.0,2.4,1.6666666666666667,2.0,0.5,0.3333333333333333,981.70485082888,990.1560197889879,0.5876607886128251,1.0078877535913084,0.9541621262980787,0
18/10/2020MonacoMontpellier,Monaco,Montpellier,18/10/2020,1.65,2.26,6.0,1.5,6.0,7,6,0,0,1,1,1.5,2.0,1.3333333333333333,1.3333333333333333,1.4,2.2,1.2,1.2,3.125,1.3333333333333333,2.0,0.6666666666666666,0.8333333333333334,1109.0440827617788,1062.9078519695847,0.661174793710741,1.1986270268269048,1.004584674849098,0
18/10/2020NantesBrest,Nantes,Brest,18/10/2020,1.96,1.84,3.36,2.14,6.0,17,11,1,1,2,0,1.0,1.6666666666666667,1.5,2.0,1.2,2.0,1.8,1.6,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,998.7709945929657,1007.9739809985853,0.5866116966462523,0.8671013245990458,1.1485764103691272,1
18/10/2020St EtienneNice,St Etienne,Nice,18/10/2020,2.07,1.75,3.16,2.34,6.0,8,9,0,2,2,1,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.2,1.0,1.4,1.4,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1008.1000679870444,1044.371014569481,0.5483880934910655,1.0525797376929988,0.96202940003265,1
18/10/2020LilleLens,Lille,Lens,18/10/2020,2.08,1.74,4.26,1.87,6.0,3,4,3,2,0,0,1.5,1.6666666666666667,0.3333333333333333,1.0,1.6,1.8,0.2,0.8,0.0,2.0,1.6666666666666667,0.16666666666666666,0.5,1182.515258834971,1064.824679061063,0.7465760724240783,0.9826311576370914,0.9915185408731094,1
23/10/2020RennesAngers,Rennes,Angers,23/10/2020,2.21,1.67,3.8,2.07,7.0,3,11,1,1,1,1,2.142857142857143,1.1428571428571428,1.1428571428571428,2.142857142857143,2.4,1.4,1.2,2.6,2.2857142857142856,2.0,1.6666666666666667,0.7142857142857143,0.42857142857142855,1133.5052902401367,978.198419284367,0.785324699530386,0.9872373706150378,0.9994149627741027,1
