GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
18/09/2021Bayern MunichBochum,Bayern Munich,Bochum,18/09/2021,1.17,4.98,31.99,1.07,4.0,2,15,4,1,1,3,3.25,1.0,1.0,1.5,3.25,1.0,1.0,1.5,0.0,4.0,1.3333333333333333,0.75,0.5,1321.6651293263897,966.4501987935915,0.9203955773598352,1.5339864660963063,0.9979685849644097,1
18/09/2021BielefeldHoffenheim,Bielefeld,Hoffenheim,18/09/2021,1.73,2.13,2.08,3.55,4.0,14,10,1,0,3,2,0.75,2.0,1.25,1.75,0.75,2.0,1.25,1.75,1.0,1.0,1.3333333333333333,0.25,0.75,984.939272603662,1030.3121061672218,0.535382103874998,0.7760174921908068,1.1744608487588006,0
18/09/2021MainzFreiburg,Mainz,Freiburg,18/09/2021,1.84,2.0,3.53,2.07,4.0,4,5,2,1,0,1,1.5,1.5,0.5,1.0,1.5,1.5,0.5,1.0,3.2,1.6666666666666667,2.0,0.25,0.5,1098.6388754460177,1061.7063962730751,0.6492064350010224,0.9407247709348365,1.010252528746759,0
18/09/2021FC KolnRB Leipzig,FC Koln,RB Leipzig,18/09/2021,1.58,2.4,1.78,4.37,4.0,7,13,1,1,1,4,2.0,1.25,1.5,1.5,2.0,1.25,1.5,1.5,3.25,1.6666666666666667,1.6666666666666667,0.75,0.5,993.3823470054584,1104.8044251820666,0.44066967798100726,1.1305085439465261,1.0092418493200825,0
19/09/2021StuttgartLeverkusen,Stuttgart,Leverkusen,19/09/2021,1.54,2.5,2.16,3.18,4.0,13,7,1,3,1,4,2.0,3.0,2.25,1.5,2.0,3.0,2.25,1.5,2.5,1.0,3.6666666666666665,0.75,0.75,994.9628875827467,1077.3428348457583,0.48219136009926616,1.2249591535647286,1.0797474966994223,1
19/09/2021DortmundUnion Berlin,Dortmund,Union Berlin,19/09/2021,1.45,2.75,8.07,1.37,4.0,4,8,4,0,3,0,3.25,1.25,2.25,1.0,3.25,1.25,2.25,1.0,3.5,2.6666666666666665,1.3333333333333333,1.0,0.5,1219.7685814807542,1077.5089922560264,0.7723914853957033,1.4533929784015387,0.9324397854375979,1
19/09/2021WolfsburgEin Frankfurt,Wolfsburg,Ein Frankfurt,19/09/2021,1.73,2.12,4.23,1.84,4.0,2,16,2,1,0,1,1.5,1.0,0.25,1.75,1.5,1.0,0.25,1.75,2.8,1.6666666666666667,0.6666666666666666,0.25,0.25,1180.2016975902138,1089.7544298781681,0.7157768357198867,1.0655941226003507,1.3024017228564395,0
24/09/2021Greuther FurthBayern Munich,Greuther Furth,Bayern Munich,24/09/2021,1.15,5.34,1.1,22.54,5.0,18,1,1,7,2,0,0.6,4.0,2.6,0.8,0.6,4.0,2.6,0.8,0.0,0.3333333333333333,5.333333333333333,0.6,0.8,940.6137160412875,1324.8493062319963,0.1407728814289486,1.0559278600795003,1.5975721198030597,1
25/09/2021Ein FrankfurtFC Koln,Ein Frankfurt,FC Koln,25/09/2021,1.61,2.35,3.46,2.04,5.0,14,7,1,1,1,1,1.0,1.8,1.6,1.4,1.0,1.8,1.6,1.4,2.625,1.0,1.3333333333333333,0.2,0.6,1098.3855033069635,995.7555598862182,0.7298255823968871,1.2748193812935038,1.1136168279621739,0
25/09/2021HoffenheimWolfsburg,Hoffenheim,Wolfsburg,25/09/2021,1.69,2.21,2.48,2.84,5.0,10,2,0,1,0,1,1.6,1.4,1.4,0.4,1.6,1.4,1.4,0.4,3.0,0.6666666666666666,1.3333333333333333,0.6,0.2,1031.7273903222217,1171.5706241614184,0.40081991170923453,1.1157378063208605,1.043026906555398,1
25/09/2021LeverkusenMainz,Leverkusen,Mainz,25/09/2021,1.64,2.29,4.46,1.75,5.0,4,5,3,0,1,0,3.0,1.2,1.4,0.4,3.0,1.2,1.4,0.4,2.7,3.3333333333333335,1.6666666666666667,0.8,0.2,1096.630489249729,1092.6706180459769,0.6048576932409491,1.0910684219552695,0.8936885323880946,0
25/09/2021RB LeipzigHertha,RB Leipzig,Hertha,25/09/2021,1.59,2.4,8.85,1.35,5.0,12,9,1,2,1,1,1.2,1.4,1.4,2.4,1.2,1.4,1.4,2.4,4.4,0.6666666666666666,1.6666666666666667,0.4,1.0,1102.431212301307,983.0780604482106,0.7483825429843293,0.9941620635285267,1.029734399565557,1
25/09/2021Union BerlinBielefeld,Union Berlin,Bielefeld,25/09/2021,2.01,1.82,5.13,1.72,5.0,8,13,2,0,4,0,1.4,0.6,1.6,1.0,1.4,0.6,1.6,1.0,2.5,1.3333333333333333,0.6666666666666666,0.6,0.2,1068.4046516718545,983.5239884486621,0.7092129797229746,0.9683832150051414,0.7372166175812664,0
25/09/2021M'gladbachDortmund,M'gladbach,Dortmund,25/09/2021,1.36,3.16,1.77,4.09,5.0,16,3,0,4,1,2,1.0,3.4,1.8,2.2,1.0,3.4,1.8,2.2,3.6,1.3333333333333333,3.6666666666666665,0.6,1.0,1026.5634774282958,1228.8729220649261,0.3182915282831384,1.293219117243555,1.5094179667911336,0
26/09/2021BochumStuttgart,Bochum,Stuttgart,26/09/2021,1.69,2.21,2.32,3.03,5.0,17,16,0,1,7,3,0.8,1.8,2.6,2.4,0.8,1.8,2.6,2.4,0.0,0.6666666666666666,1.3333333333333333,0.6,0.8,963.266021887985,975.675233178776,0.5821289826650713,1.0393356284529027,1.2378025924811074,0
26/09/2021FreiburgAugsburg,Freiburg,Augsburg,26/09/2021,1.98,1.85,4.25,1.9,5.0,7,14,0,1,0,0,1.2,0.4,0.8,1.6,1.2,0.4,0.8,1.6,3.2,1.3333333333333333,0.6666666666666666,0.4,0.4,1067.6746536731162,935.654706675329,0.7618629428370359,0.959739902309421,0.9269532723608798,1
01/10/2021FC KolnGreuther Furth,FC Koln,Greuther Furth,01/10/2021,1.49,2.65,6.76,1.46,6.0,7,18,1,1,1,3,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.4,0.6,1.4,2.2,0.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1004.9485831820937,934.9828007841295,0.6911941112717929,1.089312980502935,1.053207453635595,1
02/10/2021DortmundAugsburg,Dortmund,Augsburg,02/10/2021,1.38,3.07,12.16,1.23,6.0,4,15,0,0,1,3,2.8333333333333335,0.3333333333333333,2.0,1.8333333333333333,2.4,0.4,2.0,1.4,3.9,2.6666666666666665,0.3333333333333333,0.8333333333333334,0.5,1201.6045831962517,926.1292243888104,0.8796072332735945,1.4494123517383173,0.9431225467753404,1
02/10/2021HerthaFreiburg,Hertha,Freiburg,02/10/2021,1.95,1.89,2.51,2.88,6.0,12,5,0,3,6,0,1.1666666666666667,1.5,3.0,0.6666666666666666,1.2,1.8,3.0,0.8,2.5,1.6666666666666667,1.3333333333333333,1.0,0.5,973.0133621675839,1077.2001359596347,0.45095944676104466,1.098952345760207,0.9764810890657118,1
02/10/2021StuttgartHoffenheim,Stuttgart,Hoffenheim,02/10/2021,1.47,2.69,2.46,2.66,6.0,14,9,0,3,0,1,1.5,1.8333333333333333,2.0,1.3333333333333333,0.8,1.4,2.2,1.6,2.8333333333333335,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,978.9603924853789,1055.6945938538524,0.4903099186389693,1.1759124628570519,1.1366507590263177,1
02/10/2021WolfsburgM'gladbach,Wolfsburg,M'gladbach,02/10/2021,1.75,2.12,3.31,2.18,6.0,3,11,1,1,3,0,1.3333333333333333,1.0,0.8333333333333334,1.5,1.4,1.0,1.0,1.6,2.6,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.5,1147.6034206297877,1053.8318162969701,0.7196538286355303,1.0625769946170724,1.2418083017931267,1
02/10/2021RB LeipzigBochum,RB Leipzig,Bochum,02/10/2021,1.4,2.97,13.05,1.22,6.0,10,17,6,0,0,0,2.0,0.6666666666666666,1.1666666666666667,2.1666666666666665,2.4,0.8,1.2,2.4,0.0,2.6666666666666665,0.3333333333333333,0.5,0.5,1112.4959105819337,959.9808625813821,0.7826028661426482,1.0609888649358723,0.9873688470302575,1
