GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
04/09/2022AndorraGranada,Andorra,Granada,04/09/2022,2.17,1.67,2.23,3.34,3.0,17,1,0,3,2,0,0.6666666666666666,2.3333333333333335,2.0,0.0,0.6666666666666666,2.3333333333333335,2.0,0.0,0.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,982.099652342595,1038.1037256728312,0.5201308695474902,1.0759492712520073,0.9780022392322145
04/09/2022MalagaAlbacete,Malaga,Albacete,04/09/2022,2.28,1.61,3.76,2.06,3.0,16,5,3,2,1,1,1.0,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,1.8333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,912.5333616476519,976.0794559639927,0.5092868487330157,0.8675891018249811,0.8068119165854357
04/09/2022BurgosCartagena,Burgos,Cartagena,04/09/2022,2.21,1.64,2.82,2.56,3.0,12,8,0,1,0,0,0.3333333333333333,2.0,0.0,1.6666666666666667,0.3333333333333333,2.0,0.0,1.6666666666666667,1.5,0.3333333333333333,2.0,0.0,0.6666666666666666,1001.2293613590526,1069.0427562564446,0.503146736149877,0.8529685017916689,1.038979405172233
04/09/2022HuescaIbiza,Huesca,Ibiza,04/09/2022,2.12,1.7,3.77,1.99,3.0,19,20,1,1,2,1,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,932.0479229361937,988.1615720629862,0.5199734309265877,1.0204932862138516,1.068542808613348
04/09/2022ZaragozaLugo,Zaragoza,Lugo,04/09/2022,2.34,1.58,4.85,1.78,3.0,18,13,0,1,1,0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,1.0,2.5,0.0,1.0,0.0,0.3333333333333333,981.2522161624796,990.1082260232038,0.5870959687468423,0.7271192462214826,1.0523125069523942
05/09/2022OviedoLevante,Oviedo,Levante,05/09/2022,2.48,1.52,2.75,2.73,3.0,10,14,1,2,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1074.0051801900925,1015.1348814044968,0.677397442676133,0.798626962041258,0.9034561249876153
09/09/2022Las PalmasLeganes,Las Palmas,Leganes,09/09/2022,2.32,1.59,4.14,1.95,4.0,3,17,1,2,1,1,1.75,0.75,0.25,1.25,1.75,0.75,0.25,1.25,3.75,2.3333333333333335,0.6666666666666666,0.25,0.5,1153.2291657403862,1063.5196264104734,0.7149120932478055,1.0520729584293262,0.9962914568182856
10/09/2022LugoAlaves,Lugo,Alaves,10/09/2022,2.29,1.6,2.27,3.32,4.0,9,5,2,1,1,1,1.25,1.25,1.0,0.75,1.25,1.25,1.0,0.75,0.0,1.3333333333333333,1.0,0.5,0.25,962.8525602867693,1041.2997115206272,0.48784596689750953,0.8569282343680453,0.8261603699849345
10/09/2022BurgosOviedo,Burgos,Oviedo,10/09/2022,2.73,1.43,2.77,2.84,4.0,6,10,1,1,0,1,0.5,0.75,0.0,0.5,0.5,0.75,0.0,0.5,2.5,0.3333333333333333,1.0,0.0,0.0,1024.1055457850637,1066.9073060409985,0.5390616533949775,0.6880655211219872,1.0804480784898514
10/09/2022CartagenaAlbacete,Cartagena,Albacete,10/09/2022,2.22,1.63,3.46,2.17,4.0,12,2,0,2,1,1,1.5,1.5,1.5,0.75,1.5,1.5,1.5,0.75,3.0,1.3333333333333333,1.3333333333333333,0.5,0.75,968.1518202187133,922.5622607653786,0.6604694610838361,1.2479651248761994,0.9511894160644836
10/09/2022LevanteVillarreal B,Levante,Villarreal B,10/09/2022,1.87,1.91,5.59,1.58,4.0,11,7,1,3,1,0,0.75,1.75,0.25,1.25,0.75,1.75,0.25,1.25,0.0,1.0,1.6666666666666667,0.0,0.75,1105.548755706021,970.3465307311906,0.765170499062737,0.8747437217481524,1.125916796120801
11/09/2022Sp GijonSantander,Sp Gijon,Santander,11/09/2022,2.26,1.61,6.26,1.56,4.0,8,22,3,0,1,1,2.0,0.0,0.75,1.5,2.0,0.0,0.75,1.5,2.0,2.3333333333333335,0.0,0.5,0.0,947.9475331709406,862.7533426127487,0.7095850446466566,0.8403420767574357,0.9084703387011646
11/09/2022IbizaTenerife,Ibiza,Tenerife,11/09/2022,2.39,1.56,2.56,2.93,4.0,20,16,0,1,3,0,0.5,0.75,2.0,1.25,0.5,0.75,2.0,1.25,1.0,0.6666666666666666,0.6666666666666666,0.5,0.25,921.0432026462397,1032.823737879567,0.4401611427517878,1.1593309484129162,0.8472780604787494
11/09/2022MirandesAndorra,Mirandes,Andorra,11/09/2022,2.05,1.75,3.15,2.25,4.0,21,14,0,1,3,0,0.5,0.75,2.0,1.5,0.5,0.75,2.0,1.5,0.0,0.3333333333333333,0.6666666666666666,0.5,0.25,962.1775175731827,1002.7664808141413,0.542225071885215,1.055062672455017,0.8555152476226502
11/09/2022PonferradinaZaragoza,Ponferradina,Zaragoza,11/09/2022,2.19,1.65,3.04,2.41,4.0,13,19,1,1,3,2,1.5,0.25,1.75,0.75,1.5,0.25,1.75,0.75,1.8333333333333333,1.0,0.3333333333333333,0.75,0.25,1002.3647179670802,1043.5551679800533,0.5413655114018039,1.1096970029160342,0.96283560307827
11/09/2022HuescaMalaga,Huesca,Malaga,11/09/2022,2.15,1.67,3.85,1.99,4.0,15,18,3,1,0,2,1.5,1.0,1.25,2.0,1.5,1.0,1.25,2.0,2.0,2.0,1.3333333333333333,0.75,0.75,1059.6712212838179,983.4210121358064,0.6988618341985038,0.9366673766426048,0.939787875520741
12/09/2022EibarGranada,Eibar,Granada,12/09/2022,2.26,1.61,2.79,2.64,4.0,11,4,1,0,2,1,1.5,1.75,1.25,0.25,1.5,1.75,1.25,0.25,0.0,1.3333333333333333,1.6666666666666667,0.75,0.25,1096.8149864774102,1146.8896457013454,0.5286434745588566,1.040768844648708,0.8506249306488957
16/09/2022LevanteCartagena,Levante,Cartagena,16/09/2022,1.79,2.0,4.73,1.68,5.0,5,8,4,2,1,1,1.4,1.6,0.4,1.4,1.4,1.6,0.4,1.4,0.0,2.3333333333333335,1.0,0.2,0.6,1114.9419357435115,981.7330417753599,0.7631024318053633,0.9198230453216157,1.2486457874961505
17/09/2022Villarreal BLugo,Villarreal B,Lugo,17/09/2022,2.09,1.72,4.32,1.84,5.0,13,12,1,1,4,2,1.6,1.2,1.8,1.2,1.6,1.2,1.8,1.2,0.0,1.3333333333333333,1.3333333333333333,0.8,0.6,1038.8579582945538,1013.5920647730775,0.6337630378424572,1.0204551215694184,1.0822142957865521
17/09/2022OviedoIbiza,Oviedo,Ibiza,17/09/2022,2.31,1.59,4.83,1.79,5.0,10,18,0,1,0,0,0.6,0.6,0.4,1.6,0.6,0.6,0.4,1.6,3.5,0.6666666666666666,0.6666666666666666,0.0,0.4,1066.909282483047,968.9605093000498,0.7244793849849535,0.8029700384449212,1.0739107634670473
17/09/2022AndorraEibar,Andorra,Eibar,17/09/2022,2.27,1.61,2.34,3.18,5.0,14,4,1,4,1,0,0.8,2.0,1.4,1.0,0.8,2.0,1.4,1.0,0.0,0.6666666666666666,2.0,0.2,0.8,1001.2944175606955,1114.7505856199202,0.43778564111814006,1.0426016586178681,1.0552938102806286
17/09/2022GranadaMirandes,Granada,Mirandes,17/09/2022,1.83,1.96,6.38,1.5,5.0,8,22,0,1,4,1,1.4,0.6,1.0,1.8,1.4,0.6,1.0,1.8,0.0,1.0,0.6666666666666666,0.4,0.4,1018.9089604547307,937.057748652601,0.7056034739969199,0.9476903642204065,1.157388035857215
17/09/2022ZaragozaSp Gijon,Zaragoza,Sp Gijon,17/09/2022,2.44,1.53,3.27,2.33,5.0,16,9,2,0,1,2,0.6,1.6,0.8,1.0,0.6,1.6,0.8,1.0,2.5,1.0,1.0,0.4,0.4,957.7683774126059,1008.497164632098,0.5277050979702549,0.7477805668977276,0.8430911770856644
18/09/2022LeganesBurgos,Leganes,Burgos,18/09/2022,2.44,1.53,4.18,1.93,5.0,19,10,0,0,1,0,0.6,0.4,1.2,0.0,0.6,0.4,1.2,0.0,2.0,0.6666666666666666,0.3333333333333333,0.4,0.0,1052.1161101403857,1022.5430796492645,0.6394985648631852,0.9654869724315586,0.6536622450658878
18/09/2022AlavesHuesca,Alaves,Huesca,18/09/2022,2.16,1.67,3.9,1.96,5.0,4,14,2,1,1,0,1.4,1.4,0.8,1.0,1.4,1.4,0.8,1.0,0.0,1.3333333333333333,1.6666666666666667,0.4,0.6,1060.8135501965276,1071.7167479158777,0.5842363208133078,0.8548698834021706,0.9111154060078261
18/09/2022SantanderLas Palmas,Santander,Las Palmas,18/09/2022,2.28,1.6,2.37,3.13,5.0,20,3,2,1,0,0,0.4,1.6,1.2,0.2,0.4,1.6,1.2,0.2,3.0,0.6666666666666666,1.3333333333333333,0.0,0.2,891.136744398615,1164.632682010474,0.23659898991636738,0.9106464851726382,1.0195437574612356
18/09/2022AlbacetePonferradina,Albacete,Ponferradina,18/09/2022,2.06,1.74,3.51,2.11,5.0,6,17,1,1,2,2,1.4,1.4,1.0,1.8,1.4,1.4,1.0,1.8,1.75,1.6666666666666667,0.6666666666666666,0.8,0.8,908.981039208732,980.710097511008,0.4975117056225296,0.9517082118762437,1.1165280868800376
19/09/2022TenerifeMalaga,Tenerife,Malaga,19/09/2022,2.33,1.58,3.68,2.05,5.0,19,21,0,0,1,1,0.6,0.8,1.2,1.8,0.6,0.8,1.2,1.8,1.25,0.3333333333333333,1.3333333333333333,0.2,0.6,1010.4301835896385,971.3754855037466,0.6519834870483688,0.8221654867903906,0.9141507787273191
