GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
01/09/2019StrasbourgMonaco,Strasbourg,Monaco,01/09/2019,2.15,1.7,2.77,2.64,3.0,18,19,0,2,2,2,0.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,4.0,0.3333333333333333,0.6666666666666666,0.0,1.0,937.0864906647784,950.9372837218958,0.5801089888178397,1.058889529630762,1.056953293114986
01/09/2019MarseilleSt Etienne,Marseille,St Etienne,01/09/2019,1.91,1.9,3.82,1.99,3.0,12,16,2,0,1,3,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1084.5477310911847,1122.2012661888643,0.5464162745523715,1.1546138350213229,1.0993782022080403
13/09/2019LilleAngers,Lille,Angers,13/09/2019,2.2,1.67,4.27,1.96,4.0,10,4,0,2,2,0,1.25,2.0,1.0,1.75,1.25,2.0,1.0,1.75,2.5,1.0,1.6666666666666667,0.5,0.75,1104.2963440607705,1043.1271912441307,0.6802824956829048,1.0318829506589517,1.0062989214607763
13/09/2019AmiensLyon,Amiens,Lyon,13/09/2019,1.93,1.88,1.71,5.07,4.0,18,5,0,1,2,1,0.75,2.5,1.5,0.5,0.75,2.5,1.5,0.5,2.25,0.6666666666666666,2.3333333333333335,0.5,0.5,941.5379952266269,1169.005050033764,0.2877261635138999,0.7875169347049706,1.3611830498027624
14/09/2019Paris SGStrasbourg,Paris SG,Strasbourg,14/09/2019,1.46,2.7,13.3,1.2,4.0,1,18,2,2,0,2,2.5,0.75,0.5,1.25,2.5,0.75,0.5,1.25,4.0,2.3333333333333335,0.6666666666666666,0.75,0.25,1287.3035848556037,933.8821311120647,0.9196358665076422,1.3555737215747072,1.0816343012182934
14/09/2019BordeauxMetz,Bordeaux,Metz,14/09/2019,2.51,1.53,4.71,1.85,4.0,11,15,1,0,1,2,1.25,1.0,1.25,1.5,1.25,1.0,1.25,1.5,3.0,1.3333333333333333,1.0,0.25,0.5,970.3724109943213,879.8825839762955,0.7158266741535126,0.7755162244211533,1.1232100301432755
14/09/2019BrestRennes,Brest,Rennes,14/09/2019,2.09,1.75,2.34,3.2,4.0,12,2,0,1,3,2,0.75,1.5,1.25,0.75,0.75,1.5,1.25,0.75,0.0,0.6666666666666666,1.6666666666666667,0.25,0.5,1009.0780843576337,1071.0704695940399,0.5115218439299288,0.9615297534700542,1.0432170220754757
14/09/2019DijonNimes,Dijon,Nimes,14/09/2019,1.92,1.89,2.6,2.72,4.0,20,14,0,3,2,0,0.25,1.5,1.75,1.75,0.25,1.5,1.75,1.75,3.0,0.0,2.0,0.25,1.0,818.2829388594967,1006.6284891568204,0.3359819822862619,0.879641814317275,1.1803316799110042
14/09/2019MontpellierNice,Montpellier,Nice,14/09/2019,2.43,1.56,4.37,1.94,4.0,13,4,0,2,1,1,0.5,1.75,0.75,1.25,0.5,1.75,0.75,1.25,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,1.0,1023.4743715176879,1092.1473835008494,0.5019096799804393,0.963501912269905,0.7906826707543957
15/09/2019NantesReims,Nantes,Reims,15/09/2019,2.63,1.49,3.91,2.16,4.0,9,8,1,2,0,0,1.0,1.0,0.75,0.25,1.0,1.0,0.75,0.25,0.5,1.0,0.6666666666666666,0.5,0.0,1054.4920835431062,1030.2738372633778,0.6323621317748566,0.9694869248911712,0.8827392225766799
15/09/2019St EtienneToulouse,St Etienne,Toulouse,15/09/2019,1.87,1.94,5.21,1.65,4.0,16,12,0,2,1,0,0.75,1.0,1.5,1.25,0.75,1.0,1.5,1.25,2.0,0.3333333333333333,1.0,0.5,0.25,1104.0579171709592,950.4885619118082,0.7836336617845372,1.0617311008213581,0.9298015484436788
15/09/2019MonacoMarseille,Monaco,Marseille,15/09/2019,1.86,1.95,2.83,2.41,4.0,19,10,2,1,2,0,1.0,0.75,2.5,0.75,1.0,0.75,2.5,0.75,4.5,1.3333333333333333,1.0,1.0,0.25,954.1416432746095,1102.6910801090899,0.3888456884713578,1.079656474663086,1.1150752449144687
20/09/2019StrasbourgNantes,Strasbourg,Nantes,20/09/2019,2.55,1.51,3.05,2.56,5.0,18,3,0,1,1,0,0.6,1.0,1.2,0.6,0.6,1.0,1.2,0.6,2.5,0.6666666666666666,1.3333333333333333,0.2,0.4,930.6675657723704,1069.197598272112,0.4026367544420021,1.0423064867986267,0.9436693265156161
21/09/2019MarseilleMontpellier,Marseille,Montpellier,21/09/2019,2.13,1.72,4.14,1.98,5.0,3,12,4,2,3,1,1.4,0.8,1.2,0.8,1.4,0.8,1.2,0.8,2.6666666666666665,2.3333333333333335,1.0,0.4,0.2,1118.2449076479443,1043.3979843184704,0.6971590688495996,1.1889923578827228,0.9912106095094307
21/09/2019BordeauxBrest,Bordeaux,Brest,21/09/2019,2.17,1.69,5.03,1.77,5.0,9,13,2,0,0,0,1.4,0.6,1.0,1.0,1.4,0.6,1.0,1.0,0.0,1.6666666666666667,0.3333333333333333,0.2,0.2,981.7393440281808,1008.6172106004365,0.5617410305915425,0.7723526307965657,0.9134532657965515
21/09/2019MetzAmiens,Metz,Amiens,21/09/2019,2.65,1.48,4.04,2.09,5.0,18,17,0,2,2,2,0.8,1.0,1.6,1.6,0.8,1.0,1.6,1.6,2.0,0.0,1.0,0.4,0.6,868.515650942436,950.0289486860709,0.4834370949096706,1.118628075596694,0.8069134918808581
