GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
21/09/2019HerthaPaderborn,Hertha,Paderborn,21/09/2019,1.48,2.64,4.54,1.73,4.0,17,18,1,1,2,5,0.75,1.25,2.5,3.0,0.75,1.25,2.5,3.0,0.0,0.3333333333333333,1.0,1.0,0.75,931.6149673450857,950.1949494702249,0.5734637617058703,1.1258366693298956,1.1025746565573487,2.6666666666666665,3.0,1
21/09/2019LeverkusenUnion Berlin,Leverkusen,Union Berlin,21/09/2019,1.44,2.74,7.82,1.36,4.0,8,13,0,1,4,2,1.5,1.25,1.75,2.0,1.5,1.25,1.75,2.0,0.0,1.0,1.6666666666666667,0.75,0.75,1121.1380555304888,991.275771173017,0.7596021940731108,1.2843154503588603,1.01568160351923,1.6666666666666667,1.3333333333333333,0
21/09/2019Werder BremenRB Leipzig,Werder Bremen,RB Leipzig,21/09/2019,1.46,2.69,1.75,4.19,4.0,10,1,2,1,1,1,2.0,2.5,2.25,0.75,2.0,2.5,2.25,0.75,3.1666666666666665,2.3333333333333335,2.0,1.0,0.75,1088.0789849984756,1197.8548608503809,0.44300669261025616,1.1428116942203421,1.086752305170644,2.0,1.0,1
22/09/2019M'gladbachFortuna Dusseldorf,M'gladbach,Fortuna Dusseldorf,22/09/2019,1.54,2.46,4.77,1.69,4.0,8,12,1,1,0,1,1.25,1.5,1.0,1.75,1.25,1.5,1.0,1.75,3.5,1.6666666666666667,1.0,0.5,0.75,1032.1396746024704,1013.3404991559262,0.6250805091282634,0.9669521864707401,1.188491109185023,1.3333333333333333,2.0,1
22/09/2019Ein FrankfurtDortmund,Ein Frankfurt,Dortmund,22/09/2019,1.46,2.7,1.74,4.29,4.0,9,6,1,4,2,0,1.25,3.25,1.25,1.25,1.25,3.25,1.25,1.25,3.6666666666666665,1.3333333333333333,2.6666666666666665,0.75,1.0,1033.0342302002005,1187.4489609887505,0.3808527638505993,1.0657433407337706,1.3318716118999205,1.6666666666666667,1.3333333333333333,1
23/09/2019WolfsburgHoffenheim,Wolfsburg,Hoffenheim,23/09/2019,1.53,2.48,3.7,1.95,4.0,8,13,1,0,1,3,1.75,0.75,0.75,1.5,1.75,0.75,0.75,1.5,2.8333333333333335,1.6666666666666667,1.0,0.5,0.5,1078.5097496653757,1032.8442781188442,0.660567447932045,1.131876474496919,1.2526180773689144,0.6666666666666666,1.6666666666666667,0
27/09/2019Union BerlinEin Frankfurt,Union Berlin,Ein Frankfurt,27/09/2019,1.58,2.39,2.3,2.99,5.0,14,9,0,2,2,2,1.0,1.4,2.0,1.4,1.0,1.4,2.0,1.4,0.0,1.3333333333333333,1.6666666666666667,0.6,0.8,981.6598589359414,1037.8001196461764,0.5199351947753269,0.9960425196826205,1.0725220233519746,1.6666666666666667,1.6666666666666667,1
28/09/2019AugsburgLeverkusen,Augsburg,Leverkusen,28/09/2019,1.39,2.99,1.63,4.71,5.0,12,8,1,2,1,0,1.4,1.6,2.2,1.4,1.4,1.6,2.2,1.4,2.0,1.6666666666666667,0.6666666666666666,0.6,0.6,926.6611358207072,1130.7539677675643,0.3160681572348959,1.319937765343452,1.259482098337069,1.6666666666666667,1.3333333333333333,1
28/09/2019HoffenheimM'gladbach,Hoffenheim,M'gladbach,28/09/2019,1.58,2.38,2.79,2.43,5.0,11,6,1,2,1,1,0.8,1.4,1.4,1.0,0.8,1.4,1.4,1.0,4.0,0.3333333333333333,1.3333333333333333,0.4,0.6,1039.266976036126,1047.1364542373399,0.5884719389362543,1.2253267188495127,0.9690887579175105,1.3333333333333333,1.3333333333333333,1
28/09/2019MainzWolfsburg,Mainz,Wolfsburg,28/09/2019,1.73,2.1,2.4,2.89,5.0,17,9,1,1,2,1,1.0,1.6,3.0,0.8,1.0,1.6,3.0,0.8,1.5,1.3333333333333333,1.0,1.0,0.4,955.7631481081901,1072.087051748094,0.43372679497367106,1.2152744911683284,1.10721576807469,3.0,1.0,0
28/09/2019PaderbornBayern Munich,Paderborn,Bayern Munich,28/09/2019,1.19,4.65,1.14,15.89,5.0,18,2,1,4,2,0,1.2,3.2,2.8,0.8,1.2,3.2,2.8,0.8,0.0,1.0,3.6666666666666665,0.8,0.8,933.1334999384596,1282.2919569254427,0.16701037455038978,1.1007396222157033,1.362264199571908,2.6666666666666665,0.6666666666666666,1
28/09/2019RB LeipzigSchalke 04,RB Leipzig,Schalke 04,28/09/2019,1.5,2.56,5.57,1.56,5.0,1,5,3,2,0,1,2.6,2.0,0.6,1.0,2.6,2.0,0.6,1.0,2.0,2.3333333333333335,3.3333333333333335,0.8,0.8,1215.575128554791,1013.4435075018944,0.8272863027258885,1.0849167777918947,0.9998098804894899,0.6666666666666666,0.6666666666666666,1
28/09/2019DortmundWerder Bremen,Dortmund,Werder Bremen,28/09/2019,1.32,3.36,10.09,1.27,5.0,3,10,2,0,2,3,3.0,1.6,1.4,2.4,3.0,1.6,1.4,2.4,3.6666666666666665,2.3333333333333335,1.6666666666666667,1.0,1.0,1182.6830715427745,1070.3587172940654,0.7406872002948903,1.3403430089053658,1.1408814823923885,1.6666666666666667,2.0,1
29/09/2019Fortuna DusseldorfFreiburg,Fortuna Dusseldorf,Freiburg,29/09/2019,1.64,2.26,2.78,2.44,5.0,13,8,1,1,2,1,1.4,2.2,1.8,0.8,1.4,2.2,1.8,0.8,2.0,1.0,1.6666666666666667,0.8,0.8,998.3437195210568,974.8989564083637,0.6313263984131706,1.191117191636828,1.1317370093124302,1.6666666666666667,1.0,1
