GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
23/09/17HeraclesRoda,Heracles,Roda,23/09/17,1.58,2.3,4.87,1.63,5.0,11,18,1,1,2,3,1.6,0.8,2.0,2.8,1.6,0.8,2.0,2.8,3.0,1.6666666666666667,0.3333333333333333,0.8,0.6,974.5978164073333,872.7292793547615,0.728960470050962,1.2383350689177095,1.0309866756811599,2.6666666666666665,2.3333333333333335,1
23/09/17Willem IIHeerenveen,Willem II,Heerenveen,23/09/17,1.73,2.06,2.08,3.33,5.0,17,4,3,2,1,1,1.0,2.0,2.4,1.2,1.0,2.0,2.4,1.2,2.0,1.3333333333333333,2.0,0.8,0.6,893.2342563866257,999.7788424966059,0.44760121082439436,0.9556447510676982,1.1713453931988613,2.6666666666666665,0.6666666666666666,1
24/09/17AjaxVitesse,Ajax,Vitesse,24/09/17,1.45,2.64,10.14,1.26,5.0,6,5,1,1,1,1,2.0,2.4,0.8,1.0,2.0,2.4,0.8,1.0,1.0,2.0,1.6666666666666667,0.6,0.8,1203.648865741841,1042.0107072437693,0.7914051903286932,1.1118077845590744,1.0576868704377769,0.3333333333333333,1.0,1
24/09/17AZ AlkmaarExcelsior,AZ Alkmaar,Excelsior,24/09/17,1.42,2.74,8.49,1.32,5.0,3,15,2,1,0,2,2.0,1.0,1.0,1.8,2.0,1.0,1.0,1.8,4.0,2.0,1.0,0.6,0.8,1058.7781664555741,952.2070019083048,0.7342757121543011,1.1970559575240878,1.1082564766425373,0.6666666666666666,2.3333333333333335,0
24/09/17GroningenTwente,Groningen,Twente,24/09/17,1.61,2.25,3.3,2.05,5.0,13,16,1,4,2,0,1.6,1.2,2.0,1.4,1.6,1.2,2.0,1.4,7.5,1.3333333333333333,1.3333333333333333,0.8,0.6,1005.0411915939676,925.2128689765216,0.7031787780241806,1.2616129934645095,1.0692865700131173,1.3333333333333333,1.0,0
24/09/17UtrechtPSV Eindhoven,Utrecht,PSV Eindhoven,24/09/17,1.61,2.25,1.96,3.52,5.0,8,4,0,1,4,0,1.6,2.0,1.2,1.0,1.6,2.0,1.2,1.0,3.0,1.0,1.0,0.6,0.4,1106.7118577585697,1210.7306508459176,0.4511988762122337,1.013227712016877,1.0747711641261928,2.0,0.6666666666666666,1
24/09/17VVV VenloZwolle,VVV Venlo,Zwolle,24/09/17,1.72,2.08,2.99,2.26,5.0,9,7,1,2,1,1,1.4,1.8,1.0,1.4,1.4,1.8,1.0,1.4,0.0,0.6666666666666666,1.3333333333333333,0.4,0.6,1026.8549509815648,974.7237420668871,0.6688622654919605,0.9619258679817171,1.1879599834785457,1.3333333333333333,1.3333333333333333,0
29/09/17TwenteHeracles,Twente,Heracles,29/09/17,1.56,2.36,3.67,1.93,6.0,16,11,0,2,1,1,1.0,1.6666666666666667,1.3333333333333333,1.8333333333333333,1.0,1.6,1.2,2.0,1.5,1.3333333333333333,1.6666666666666667,0.5,0.8333333333333334,913.3400200974888,985.4393976052949,0.4969787896735128,1.0316749634672964,1.2346149938725015,0.6666666666666666,2.3333333333333335,1
30/09/17ExcelsiorVVV Venlo,Excelsior,VVV Venlo,30/09/17,1.99,1.8,3.18,2.24,6.0,12,8,2,1,0,1,1.1666666666666667,1.3333333333333333,1.5,1.0,1.0,1.0,1.6,1.2,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,981.5780303944769,1020.1004603618863,0.5451763251795066,1.0862589662287851,0.9475007424302831,1.6666666666666667,1.0,0
30/09/17NAC BredaDen Haag,NAC Breda,Den Haag,30/09/17,1.86,1.91,3.18,2.2,6.0,14,13,2,1,0,0,1.5,0.8333333333333334,2.1666666666666665,1.5,1.6,1.0,1.8,1.2,0.0,1.6666666666666667,1.3333333333333333,0.8333333333333334,0.5,1006.8233348598499,965.5431594947221,0.6548845998421222,1.0695425882837553,1.0486631236748074,1.0,0.6666666666666666,0
30/09/17PSV EindhovenWillem II,PSV Eindhoven,Willem II,30/09/17,1.38,2.9,14.81,1.17,6.0,1,17,7,1,1,2,2.8333333333333335,1.0,1.0,2.3333333333333335,2.8,1.0,0.8,2.4,2.5,2.6666666666666665,1.6666666666666667,0.5,0.8333333333333334,1228.7786058944068,875.33020795365,0.9196473287832384,1.178943802092669,0.959085662850432,1.0,1.6666666666666667,1
30/09/17ZwolleGroningen,Zwolle,Groningen,30/09/17,1.61,2.25,3.47,2.0,6.0,6,10,1,1,1,0,1.6666666666666667,1.5,1.3333333333333333,1.6666666666666667,1.2,1.2,1.2,1.4,5.0,1.0,1.0,0.5,0.6666666666666666,981.4782326865655,1016.9140404730003,0.5495784194510691,1.1701452303024902,1.2172364036391081,1.6666666666666667,1.0,1
01/10/17AZ AlkmaarFeyenoord,AZ Alkmaar,Feyenoord,01/10/17,1.63,2.21,2.26,2.97,6.0,7,5,0,0,2,2,1.6666666666666667,2.0,1.1666666666666667,1.0,1.6,2.0,0.8,1.0,5.5,1.3333333333333333,1.3333333333333333,0.5,0.5,1029.4071379694021,1176.0443548984963,0.3914647699741539,1.1732958880397624,1.1827074993831443,1.0,1.6666666666666667,1
01/10/17HeerenveenAjax,Heerenveen,Ajax,01/10/17,1.59,2.28,1.7,4.45,6.0,2,8,2,1,1,2,2.0,1.8333333333333333,1.1666666666666667,1.0,1.8,2.0,0.8,0.8,3.5,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1017.6828909295816,1171.9926581286934,0.38099525132040724,1.1755629606166762,1.1129449596764793,0.6666666666666666,1.0,1
01/10/17Sparta RotterdamRoda,Sparta Rotterdam,Roda,01/10/17,1.83,1.94,4.4,1.79,6.0,16,18,0,1,1,2,0.6666666666666666,0.8333333333333334,1.5,2.6666666666666665,0.8,0.6,1.2,2.4,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,887.9654392910039,861.8876981568,0.6348470823215692,1.0333525386559272,1.0278894947158372,1.0,2.3333333333333335,1
01/10/17VitesseUtrecht,Vitesse,Utrecht,01/10/17,1.74,2.05,3.12,2.21,6.0,4,10,2,1,1,7,2.3333333333333335,1.5,1.0,2.1666666666666665,2.0,1.2,1.0,2.6,1.5,2.0,1.0,0.8333333333333334,0.6666666666666666,1073.666914856917,1088.6639027100805,0.5785009803264117,1.0587686898023936,1.111435225527299,0.6666666666666666,3.6666666666666665,0
14/10/17AjaxSparta Rotterdam,Ajax,Sparta Rotterdam,14/10/17,1.29,3.38,18.98,1.11,7.0,6,16,4,1,0,2,2.142857142857143,0.7142857142857143,0.8571428571428571,1.5714285714285714,2.2,0.8,0.6,1.4,3.0,2.0,0.3333333333333333,0.7142857142857143,0.42857142857142855,1187.2324681815096,862.5715559981411,0.9065187500379128,1.125350213072959,1.0400569452038186,1.0,1.6666666666666667,1
14/10/17FeyenoordZwolle,Feyenoord,Zwolle,14/10/17,1.41,2.79,7.51,1.35,7.0,2,4,4,3,0,2,2.2857142857142856,1.8571428571428572,0.8571428571428571,1.4285714285714286,2.6,1.6,1.0,1.4,3.5,1.3333333333333333,2.0,0.5714285714285714,0.5714285714285714,1191.7029456974624,999.4950959085228,0.8189707451023143,1.1917561185926906,1.1937912791065735,1.0,1.3333333333333333,0
14/10/17RodaNAC Breda,Roda,NAC Breda,14/10/17,1.84,1.92,2.48,2.74,7.0,17,14,2,0,1,1,1.0,1.2857142857142858,2.4285714285714284,2.0,0.8,1.4,2.0,1.2,0.0,1.3333333333333333,1.3333333333333333,0.7142857142857143,0.7142857142857143,887.2815814496627,980.627950866165,0.46645235140853036,1.0345584569538795,1.0351373605589436,2.0,0.6666666666666666,0
14/10/17UtrechtHeerenveen,Utrecht,Heerenveen,14/10/17,1.61,2.23,3.63,1.91,7.0,10,5,1,0,1,4,1.4285714285714286,1.7142857142857142,2.0,1.5714285714285714,1.0,1.6,2.8,1.4,2.5,0.6666666666666666,1.3333333333333333,0.5714285714285714,0.7142857142857143,1091.803941923137,1002.4430808767653,0.7145028332778823,1.093643198753156,1.188666175005827,4.0,2.0,1
15/10/17Den HaagExcelsior,Den Haag,Excelsior,15/10/17,1.83,1.94,3.35,2.08,7.0,10,13,1,0,0,2,0.8571428571428571,1.0,1.2857142857142858,1.5714285714285714,1.2,1.0,0.8,1.8,4.0,1.0,1.0,0.42857142857142855,0.5714285714285714,991.738543488407,959.7709773872966,0.6426701941726893,1.0149295501155355,1.0741623436770518,0.3333333333333333,1.3333333333333333,1
15/10/17GroningenAZ Alkmaar,Groningen,AZ Alkmaar,15/10/17,1.51,2.47,2.09,3.21,7.0,11,9,2,0,3,4,1.5714285714285714,1.4285714285714286,1.8571428571428572,1.5714285714285714,1.4,1.2,1.4,1.6,1.0,1.3333333333333333,0.6666666666666666,0.7142857142857143,0.5714285714285714,998.8971772510431,1013.7485471704359,0.5787053623183384,1.2418340609735883,1.1822725012061923,1.6666666666666667,2.0,0
15/10/17HeraclesVitesse,Heracles,Vitesse,15/10/17,1.62,2.21,2.05,3.32,7.0,12,5,1,1,2,1,1.5714285714285714,2.142857142857143,1.8571428571428572,1.0,1.6,1.6,2.2,1.0,2.0,1.3333333333333333,1.3333333333333333,0.8571428571428571,0.7142857142857143,965.3185491922354,1070.5268756438604,0.4495038807968746,1.231042096336449,1.0418197570675585,1.6666666666666667,1.0,0
15/10/17VVV VenloPSV Eindhoven,VVV Venlo,PSV Eindhoven,15/10/17,1.59,2.25,1.46,6.23,7.0,8,1,2,4,0,0,1.4285714285714286,3.0,0.8571428571428571,0.8571428571428571,1.0,2.8,1.0,0.6,0.0,1.3333333333333333,4.0,0.2857142857142857,0.5714285714285714,1041.9075133690667,1231.9927127430774,0.3337515100206006,0.9369493369137349,1.203409390531964,0.6666666666666666,0.3333333333333333,1
15/10/17Willem IITwente,Willem II,Twente,15/10/17,1.79,1.97,2.67,2.53,7.0,18,15,0,2,4,1,0.8571428571428571,1.1428571428571428,2.5714285714285716,1.2857142857142858,1.0,1.2,2.8,1.0,1.5,1.3333333333333333,2.0,0.8571428571428571,0.5714285714285714,872.1161011049795,933.4608685105484,0.5124533049176995,0.9789887278342562,1.028689361515859,2.3333333333333335,0.6666666666666666,1
20/10/17GroningenWillem II,Groningen,Willem II,20/10/17,1.7,2.11,3.9,1.86,8.0,12,17,1,3,1,1,1.5,1.125,1.75,2.375,1.2,1.6,1.4,2.0,2.5,1.3333333333333333,1.3333333333333333,0.625,0.875,995.7489627583095,891.6179689082716,0.7315259780884429,1.2135755054938413,1.0078081524737426,1.3333333333333333,2.3333333333333335,0
21/10/17ExcelsiorSparta Rotterdam,Excelsior,Sparta Rotterdam,21/10/17,1.79,1.98,3.5,2.01,8.0,10,18,2,0,1,4,1.125,0.625,1.5,1.875,1.0,0.4,1.6,1.8,5.0,1.3333333333333333,0.3333333333333333,0.625,0.5,985.4777851542042,858.8323059996576,0.756204553306295,1.0795716302510951,1.0591430790187246,1.0,2.3333333333333335,0
21/10/17NAC BredaZwolle,NAC Breda,Zwolle,21/10/17,1.73,2.06,2.4,2.77,8.0,15,5,0,0,1,0,1.125,1.625,1.875,1.25,1.0,1.2,1.0,1.4,0.0,0.6666666666666666,1.3333333333333333,0.625,0.5,959.2860449225061,1012.2539257126153,0.524491573682309,1.002712411250106,1.1341017151512447,0.6666666666666666,1.0,0
21/10/17TwenteRoda,Twente,Roda,21/10/17,1.64,2.19,5.48,1.57,8.0,16,17,1,1,3,0,1.125,1.0,1.5,2.125,1.4,1.0,1.2,1.6,1.5,1.0,1.3333333333333333,0.625,0.625,913.9590007072563,908.6234873933215,0.6067487526125218,1.0589718710982032,1.002151641393049,1.6666666666666667,1.0,1
21/10/17VVV VenloDen Haag,VVV Venlo,Den Haag,21/10/17,1.87,1.9,3.91,1.87,8.0,9,11,2,1,5,2,1.5,0.875,1.375,1.375,1.4,1.2,1.6,0.8,0.0,1.6666666666666667,1.0,0.375,0.5,1028.5574529682426,966.0317357214994,0.6819785456680313,1.0064380072973858,1.0200405510935129,2.0,0.6666666666666666,0
